sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,933315274499.9999,21.0625,-27.1875,-41.3125
magnetometer,smartphone,934315274499.9999,20.1875,-18.75,-47.375
magnetometer,smartphone,935315274499.9999,19.75,-19.0625,-47.3125
magnetometer,smartphone,936315274499.9999,22.5,-21.875,-44.0625
magnetometer,smartphone,937315274499.9999,26.3125,-16.0,-43.5625
magnetometer,smartphone,938315274499.9999,22.625,-13.4375,-48.5625
magnetometer,smartphone,939315274499.9999,24.875,-14.5,-44.6875
magnetometer,smartphone,940315274499.9999,23.25,-14.4375,-46.3125
magnetometer,smartphone,941315274499.9999,22.5625,-14.625,-46.0625
magnetometer,smartphone,942315274499.9999,20.75,-14.625,-47.9375
magnetometer,smartphone,943315274499.9999,23.1875,-15.9375,-45.5
magnetometer,smartphone,944315274499.9999,21.0625,-15.875,-46.6875
magnetometer,smartphone,945315274499.9999,17.9375,-27.25,-41.75
magnetometer,smartphone,946315274499.9999,18.8125,-22.75,-43.875
magnetometer,smartphone,947315274499.9999,20.1875,-16.9375,-46.4375
magnetometer,smartphone,948315274499.9999,21.0,-14.5,-46.125
magnetometer,smartphone,949315274499.9999,20.625,-14.625,-46.375
magnetometer,smartphone,950315274499.9999,21.875,-17.5,-45.6875
magnetometer,smartphone,951315274499.9999,15.9375,-27.25,-42.3125
magnetometer,smartphone,952315274499.9999,21.0,-15.4375,-46.4375
magnetometer,smartphone,953315274499.9999,19.4375,-13.875,-47.9375
magnetometer,smartphone,954315274499.9999,22.0625,-13.6875,-46.9375
magnetometer,smartphone,955315274499.9999,19.375,-13.5625,-47.8125
magnetometer,smartphone,956315274499.9999,22.375,-14.0625,-46.125
magnetometer,smartphone,957315274499.9999,24.6875,-11.375,-45.625
magnetometer,smartphone,958315274499.9999,23.8125,-7.875,-46.6875
magnetometer,smartphone,959315274499.9999,24.125,-7.8125,-45.9375
magnetometer,smartphone,960315274499.9999,20.1875,-10.625,-46.75
magnetometer,smartphone,961315274499.9999,20.9375,-12.9375,-45.6875
magnetometer,smartphone,962315274499.9999,16.3125,-27.1875,-41.0625
magnetometer,smartphone,963315274499.9999,21.9375,-14.3125,-44.6875
magnetometer,smartphone,964315274499.9999,19.5625,-9.125,-46.3125
magnetometer,smartphone,965315274499.9999,22.0,-5.625,-42.9375
magnetometer,smartphone,966315274499.9999,26.625,-6.8125,-44.25
magnetometer,smartphone,967315274499.9999,24.8125,-10.125,-47.375
magnetometer,smartphone,968315274499.9999,25.375,-10.875,-47.6875
magnetometer,smartphone,969315274499.9999,24.5625,-11.875,-46.375
magnetometer,smartphone,970315274499.9999,23.25,-12.125,-45.4375
magnetometer,smartphone,971315274499.9999,23.25,-12.0,-46.6875
magnetometer,smartphone,972315274499.9999,23.125,-12.5625,-45.9375
magnetometer,smartphone,973315274499.9999,21.6875,-14.125,-46.6875
magnetometer,smartphone,974315274499.9999,21.125,-13.125,-47.5625
magnetometer,smartphone,975315274499.9999,17.6875,-15.4375,-48.1875
magnetometer,smartphone,976315274499.9999,19.5,-15.625,-47.1875
magnetometer,smartphone,977315274499.9999,18.3125,-17.125,-46.375
magnetometer,smartphone,978315274499.9999,22.6875,-17.875,-44.6875
magnetometer,smartphone,979315274499.9999,23.5,-18.6875,-44.125
magnetometer,smartphone,980315274499.9999,18.8125,-24.5,-43.125
magnetometer,smartphone,981315274499.9999,21.375,-21.0625,-43.625
magnetometer,smartphone,982315274499.9999,19.6875,-19.375,-45.8125
magnetometer,smartphone,983315274499.9999,19.75,-16.375,-45.9375
magnetometer,smartphone,984315274499.9999,18.8125,-17.3125,-46.3125
magnetometer,smartphone,985315274499.9999,23.0,-17.1875,-44.4375
magnetometer,smartphone,986315274499.9999,19.8125,-17.3125,-46.5625
magnetometer,smartphone,987315274499.9999,22.8125,-17.875,-43.8125
magnetometer,smartphone,988315274499.9999,20.4375,-15.5625,-46.4375
magnetometer,smartphone,989315274499.9999,22.8125,-15.5625,-45.3125
magnetometer,smartphone,990315274499.9999,22.6875,-11.3125,-47.1875
magnetometer,smartphone,991315274499.9999,23.5,-13.6875,-45.4375
magnetometer,smartphone,992315274499.9999,22.0,-12.625,-46.875
magnetometer,smartphone,993315274499.9999,19.8125,-14.0625,-47.0625
magnetometer,smartphone,994315274499.9999,15.4375,-26.3125,-43.0
magnetometer,smartphone,995315274499.9999,15.125,-28.6875,-41.375
magnetometer,smartphone,996315274499.9999,19.5,-19.1875,-45.375
magnetometer,smartphone,997315274499.9999,22.3125,-14.0625,-45.75
magnetometer,smartphone,998315274499.9999,20.375,-16.25,-45.8125
magnetometer,smartphone,999315274499.9999,20.1875,-15.9375,-45.9375
magnetometer,smartphone,1000315274000.0,19.4375,-16.25,-46.4375
magnetometer,smartphone,1001315274000.0,18.8125,-18.125,-46.3125
magnetometer,smartphone,1002315274000.0,19.375,-17.25,-46.0
magnetometer,smartphone,1003315274000.0,19.0625,-15.75,-46.625
magnetometer,smartphone,1004315274000.0,20.4375,-15.375,-47.0
magnetometer,smartphone,1005315274000.0,22.3125,-15.125,-46.125
magnetometer,smartphone,1006315274000.0,18.4375,-15.625,-47.5
magnetometer,smartphone,1007315274000.0,19.4375,-17.1875,-47.1875
magnetometer,smartphone,1008315274000.0,16.375,-28.4375,-40.9375
magnetometer,smartphone,1009315274000.0,18.625,-22.875,-44.125
magnetometer,smartphone,1010315274000.0,22.9375,-14.5,-45.0
magnetometer,smartphone,1011315274000.0,23.125,-16.6875,-44.25
magnetometer,smartphone,1012315274000.0,24.0625,-18.5625,-43.5625
magnetometer,smartphone,1013315274000.0,22.375,-17.25,-45.375
magnetometer,smartphone,1014315274000.0,20.625,-16.0,-46.9375
magnetometer,smartphone,1015315274000.0,21.625,-17.5,-45.8125
magnetometer,smartphone,1016315274000.0,20.5,-17.0,-46.75
magnetometer,smartphone,1017315274000.0,21.875,-16.0,-46.0625
magnetometer,smartphone,1018315274000.0,23.75,-16.6875,-44.875
magnetometer,smartphone,1019315274000.0,23.3125,-15.0,-45.8125
magnetometer,smartphone,1020315274000.0,20.0,-19.625,-44.8125
magnetometer,smartphone,1021315274000.0,17.0625,-28.1875,-41.875
magnetometer,smartphone,1022315274000.0,17.5625,-19.0625,-46.875
magnetometer,smartphone,1023315274000.0,18.625,-28.5625,-40.6875
magnetometer,smartphone,1024315274000.0,22.6875,-19.75,-44.125
magnetometer,smartphone,1025315274000.0,22.0,-20.9375,-43.625
magnetometer,smartphone,1026315274000.0,20.3125,-18.1875,-45.9375
magnetometer,smartphone,1027315274000.0,18.25,-20.0625,-45.5
magnetometer,smartphone,1028315274000.0,20.3125,-18.75,-45.625
magnetometer,smartphone,1029315274000.0,21.0,-20.0625,-44.8125
magnetometer,smartphone,1030315274000.0,22.0625,-20.75,-43.75
magnetometer,smartphone,1031315274000.0,21.375,-19.5,-45.0625
magnetometer,smartphone,1032315274000.0,18.5625,-20.9375,-45.375
magnetometer,smartphone,1033315274000.0,19.875,-25.6875,-41.75
magnetometer,smartphone,1034315274000.0,19.75,-23.5,-44.0625
magnetometer,smartphone,1035315274000.0,21.0,-21.625,-43.8125
magnetometer,smartphone,1036315274000.0,21.375,-23.125,-42.3125
magnetometer,smartphone,1037315274000.0,20.4375,-19.6875,-44.5625
magnetometer,smartphone,1038315274000.0,22.25,-19.6875,-44.125
magnetometer,smartphone,1039315274000.0,22.5625,-16.5,-46.125
magnetometer,smartphone,1040315274000.0,20.625,-15.5625,-47.0625
magnetometer,smartphone,1041315274000.0,20.3125,-16.0625,-47.0
magnetometer,smartphone,1042315274000.0,17.625,-19.6875,-46.4375
magnetometer,smartphone,1043315274000.0,16.0625,-21.5625,-45.3125
magnetometer,smartphone,1044315274000.0,12.25,-24.0,-44.875
magnetometer,smartphone,1045315274000.0,10.1875,-31.625,-40.0625
magnetometer,smartphone,1046315274000.0,11.0625,-30.125,-40.9375
magnetometer,smartphone,1047315274000.0,9.4375,-33.6875,-37.6875
magnetometer,smartphone,1048315274000.0,11.25,-30.3125,-39.1875
magnetometer,smartphone,1049315274000.0,14.5,-33.1875,-35.75
magnetometer,smartphone,1050315274000.0,13.4375,-34.5,-36.375
magnetometer,smartphone,1051315274000.0,11.0,-30.6875,-40.0625
magnetometer,smartphone,1052315274000.0,11.125,-29.0625,-40.1875
magnetometer,smartphone,1053315274000.0,11.6875,-27.1875,-42.5
magnetometer,smartphone,1054315274000.0,14.6875,-30.9375,-38.1875
magnetometer,smartphone,1055315274000.0,16.625,-28.1875,-39.6875
magnetometer,smartphone,1056315274000.0,15.375,-30.125,-38.0
magnetometer,smartphone,1057315274000.0,15.125,-27.9375,-39.75
magnetometer,smartphone,1058315274000.0,16.25,-26.875,-40.0
magnetometer,smartphone,1059315274000.0,11.875,-24.6875,-42.5625
magnetometer,smartphone,1060315274000.0,11.25,-24.375,-43.25
magnetometer,smartphone,1061315274000.0,11.0,-22.625,-43.875
magnetometer,smartphone,1062315274000.0,17.0,-27.75,-38.25
magnetometer,smartphone,1063315274000.0,16.625,-30.0625,-35.625
magnetometer,smartphone,1064315274000.0,15.5,-29.75,-36.125
magnetometer,smartphone,1065315274000.0,16.75,-28.125,-37.25
magnetometer,smartphone,1066315274000.0,24.5625,-16.0625,-41.25
magnetometer,smartphone,1067315274000.0,14.5,-21.25,-43.25
magnetometer,smartphone,1068315274000.0,14.375,-20.125,-45.0625
magnetometer,smartphone,1069315274000.0,15.375,-18.6875,-46.375
magnetometer,smartphone,1070315274000.0,10.6875,-21.25,-45.6875
magnetometer,smartphone,1071315274000.0,16.875,-18.4375,-46.4375
magnetometer,smartphone,1072315274000.0,18.0,-19.9375,-46.6875
magnetometer,smartphone,1073315274000.0,16.0625,-22.3125,-45.0625
magnetometer,smartphone,1074315274000.0,14.75,-26.1875,-42.375
magnetometer,smartphone,1075315274000.0,16.125,-28.4375,-38.3125
magnetometer,smartphone,1076315274000.0,17.25,-29.5,-37.3125
magnetometer,smartphone,1077315274000.0,16.6875,-23.6875,-41.4375
magnetometer,smartphone,1078315274000.0,15.9375,-27.875,-38.75
magnetometer,smartphone,1079315274000.0,14.5,-29.8125,-37.625
magnetometer,smartphone,1080315274000.0,19.4375,-22.125,-43.1875
magnetometer,smartphone,1081315274000.0,20.8125,-20.375,-41.6875
magnetometer,smartphone,1082315274000.0,23.9375,-17.875,-43.625
magnetometer,smartphone,1083315274000.0,25.0,-15.75,-43.0
magnetometer,smartphone,1084315274000.0,20.4375,-11.5,-47.6875
magnetometer,smartphone,1085315274000.0,18.4375,-17.25,-44.25
magnetometer,smartphone,1086315274000.0,16.75,-12.875,-43.875
magnetometer,smartphone,1087315274000.0,13.625,-26.0625,-45.0
magnetometer,smartphone,1088315274000.0,14.5625,-31.5,-45.625
magnetometer,smartphone,1089315274000.0,19.4375,-18.4375,-42.1875
magnetometer,smartphone,1090315274000.0,17.9375,-16.5,-44.6875
magnetometer,smartphone,1091315274000.0,16.5625,-19.4375,-43.3125
magnetometer,smartphone,1092315274000.0,19.5625,-14.8125,-42.625
magnetometer,smartphone,1093315274000.0,22.375,-17.875,-42.1875
magnetometer,smartphone,1094315274000.0,20.5,-27.875,-36.6875
magnetometer,smartphone,1095315274000.0,17.375,-27.25,-40.625
magnetometer,smartphone,1096315274000.0,17.625,-25.0,-40.9375
magnetometer,smartphone,1097315274000.0,20.6875,-27.4375,-43.3125
magnetometer,smartphone,1098315274000.0,14.375,-32.8125,-36.75
magnetometer,smartphone,1099315274000.0,12.6875,-34.1875,-34.875
magnetometer,smartphone,1100315274000.0,16.5625,-33.6875,-33.875
magnetometer,smartphone,1101315274000.0,20.5,-25.25,-40.5
magnetometer,smartphone,1102315274000.0,24.1875,-18.375,-42.875
magnetometer,smartphone,1103315274000.0,18.125,-30.625,-37.5
magnetometer,smartphone,1104315274000.0,22.0625,-12.8125,-46.0625
magnetometer,smartphone,1105315274000.0,20.8125,-14.9375,-43.4375
magnetometer,smartphone,1106315274000.0,22.5,-19.125,-43.75
magnetometer,smartphone,1107315274000.0,22.5,-17.75,-46.0625
magnetometer,smartphone,1108315274000.0,21.5625,-16.6875,-45.3125
magnetometer,smartphone,1109315274000.0,25.6875,-16.5,-43.1875
magnetometer,smartphone,1110315274000.0,22.8125,-15.75,-44.75
magnetometer,smartphone,1111315274000.0,21.875,-14.125,-44.4375
magnetometer,smartphone,1112315274000.0,21.0625,-17.75,-44.875
magnetometer,smartphone,1113315274000.0,22.625,-17.625,-44.8125
magnetometer,smartphone,1114315274000.0,21.25,-14.0625,-46.4375
magnetometer,smartphone,1115315274000.0,23.9375,-16.0625,-43.9375
magnetometer,smartphone,1116315274000.0,20.4375,-14.0,-45.8125
magnetometer,smartphone,1117315274000.0,21.125,-12.3125,-45.8125
magnetometer,smartphone,1118315274000.0,22.8125,-13.4375,-44.875
magnetometer,smartphone,1119315274000.0,19.75,-30.0,-38.5
magnetometer,smartphone,1120315274000.0,23.3125,-11.8125,-46.9375
magnetometer,smartphone,1121315274000.0,23.4375,-15.9375,-44.4375
magnetometer,smartphone,1122315274000.0,26.4375,-12.5625,-46.4375
magnetometer,smartphone,1123315274000.0,24.5,-15.125,-44.875
magnetometer,smartphone,1124315274000.0,22.9375,-17.5625,-45.3125
magnetometer,smartphone,1125315274000.0,21.6875,-18.375,-46.6875
magnetometer,smartphone,1126315274000.0,21.0625,-13.5625,-46.375
magnetometer,smartphone,1127315274000.0,23.5625,-18.875,-44.75
magnetometer,smartphone,1128315274000.0,28.8125,-15.25,-42.3125
magnetometer,smartphone,1129315274000.0,29.4375,-13.4375,-42.9375
magnetometer,smartphone,1130315274000.0,28.75,-10.9375,-44.0625
magnetometer,smartphone,1131315274000.0,30.3125,-13.25,-41.0625
magnetometer,smartphone,1132315274000.0,32.1875,-15.125,-38.4375
magnetometer,smartphone,1133315274000.0,12.5,-35.6875,-30.9375
magnetometer,smartphone,1134315274000.0,9.375,-32.3125,-35.6875
magnetometer,smartphone,1135315274000.0,4.875,-33.5625,-35.0625
magnetometer,smartphone,1136315274000.0,2.6875,-36.0625,-31.875
magnetometer,smartphone,1137315274000.0,13.4375,-29.1875,-37.0
magnetometer,smartphone,1138315274000.0,15.6875,-26.6875,-38.4375
magnetometer,smartphone,1139315274000.0,9.0625,-32.3125,-36.4375
magnetometer,smartphone,1140315274000.0,5.6875,-32.4375,-36.0
magnetometer,smartphone,1141315274000.0,8.4375,-17.75,-48.3125
magnetometer,smartphone,1142315274000.0,-6.4375,-34.0625,-34.0625
magnetometer,smartphone,1143315274000.0,-5.5625,-30.4375,-39.4375
magnetometer,smartphone,1144315274000.0,-5.5625,-25.5625,-44.0625
magnetometer,smartphone,1145315274000.0,0.8125,-26.5,-44.25
magnetometer,smartphone,1146315274000.0,-4.5,-29.4375,-40.3125
magnetometer,smartphone,1147315274000.0,-2.625,-27.8125,-42.25
magnetometer,smartphone,1148315274000.0,-2.6875,-28.875,-42.0
magnetometer,smartphone,1149315274000.0,5.8125,-28.5,-41.75
magnetometer,smartphone,1150315274000.0,17.25,-30.625,-36.625
magnetometer,smartphone,1151315274000.0,26.625,-15.5625,-42.0625
magnetometer,smartphone,1152315274000.0,23.5,-13.25,-44.6875
magnetometer,smartphone,1153315274000.0,18.5,-25.375,-41.0625
magnetometer,smartphone,1154315274000.0,16.4375,-22.25,-43.4375
magnetometer,smartphone,1155315274000.0,23.8125,-6.375,-44.875
magnetometer,smartphone,1156315274000.0,15.1875,7.375,-48.625
magnetometer,smartphone,1157315274000.0,14.0625,10.3125,-49.6875
magnetometer,smartphone,1158315274000.0,18.1875,3.4375,-49.1875
magnetometer,smartphone,1159315274000.0,25.0625,-1.8125,-46.875
magnetometer,smartphone,1160315274000.0,42.875,-5.0,-28.1875
magnetometer,smartphone,1161315274000.0,40.3125,11.9375,-29.8125
magnetometer,smartphone,1162315274000.0,37.0,-18.5625,-29.0625
magnetometer,smartphone,1163315274000.0,27.3125,-22.625,-35.375
magnetometer,smartphone,1164315274000.0,17.6875,-25.5625,-38.9375
magnetometer,smartphone,1165315274000.0,21.3125,-20.6875,-39.5
magnetometer,smartphone,1166315274000.0,13.5625,-19.0,-43.8125
magnetometer,smartphone,1167315274000.0,3.3125,-17.4375,-46.0
magnetometer,smartphone,1168315274000.0,10.9375,-27.1875,-41.6875
magnetometer,smartphone,1169315274000.0,7.3125,-25.25,-47.0
magnetometer,smartphone,1170315274000.0,-5.8125,-18.0625,-48.125
magnetometer,smartphone,1171315274000.0,-20.875,0.9375,-45.0625
magnetometer,smartphone,1172315274000.0,-8.25,-4.9375,-48.125
magnetometer,smartphone,1173315274000.0,-0.5625,-14.9375,-46.75
magnetometer,smartphone,1174315274000.0,-4.25,-15.625,-47.5
magnetometer,smartphone,1175315274000.0,-2.1875,-18.0625,-45.375
magnetometer,smartphone,1176315274000.0,-0.5625,-11.8125,-46.5625
magnetometer,smartphone,1177315274000.0,-2.625,-14.9375,-42.375
magnetometer,smartphone,1178315274000.0,-4.25,-10.5625,-37.5
magnetometer,smartphone,1179315274000.0,1.0,-8.8125,-34.75
magnetometer,smartphone,1180315274000.0,-1.75,-0.625,-34.5
magnetometer,smartphone,1181315274000.0,-5.5,-31.0,-25.125
magnetometer,smartphone,1182315274000.0,-9.0625,-32.5625,-24.8125
magnetometer,smartphone,1183315274000.0,9.375,-15.0,-38.3125
magnetometer,smartphone,1184315274000.0,4.125,-21.375,-39.875
magnetometer,smartphone,1185315274000.0,-1.125,-15.9375,-45.3125
magnetometer,smartphone,1186315274000.0,-6.875,-14.625,-46.125
magnetometer,smartphone,1187315274000.0,-5.0,-22.9375,-45.4375
magnetometer,smartphone,1188315274000.0,-2.6875,-23.875,-47.5625
magnetometer,smartphone,1189315274000.0,2.0625,-26.0625,-46.875
magnetometer,smartphone,1190315274000.0,5.0625,-18.75,-47.25
magnetometer,smartphone,1191315274000.0,0.75,-10.75,-46.75
magnetometer,smartphone,1192315274000.0,-3.625,-10.0625,-46.125
magnetometer,smartphone,1193315274000.0,-1.6875,-12.3125,-44.8125
magnetometer,smartphone,1194315274000.0,-3.0625,-16.6875,-40.9375
magnetometer,smartphone,1195315274000.0,-2.9375,-18.6875,-38.8125
magnetometer,smartphone,1196315274000.0,1.4375,-21.25,-38.125
magnetometer,smartphone,1197315274000.0,8.25,-28.5625,-38.125
magnetometer,smartphone,1198315274000.0,11.375,-28.8125,-44.875
magnetometer,smartphone,1199315274000.0,8.3125,-55.0625,-35.625
magnetometer,smartphone,1200315274000.0,24.375,-42.5,-40.5
magnetometer,smartphone,1201315274000.0,19.4375,-32.625,-42.1875
magnetometer,smartphone,1202315274000.0,18.5625,-28.5,-42.375
magnetometer,smartphone,1203315274000.0,14.5,-30.5625,-39.875
magnetometer,smartphone,1204315274000.0,13.5,-29.6875,-38.5625
magnetometer,smartphone,1205315274000.0,13.875,-31.625,-55.0
magnetometer,smartphone,1206315274000.0,19.8125,-41.6875,-69.0625
magnetometer,smartphone,1207315274000.0,22.5625,-44.4375,-73.8125
magnetometer,smartphone,1208315274000.0,30.3125,-36.0,-63.1875
magnetometer,smartphone,1209315274000.0,27.0625,-24.125,-50.6875
magnetometer,smartphone,1210315274000.0,24.75,-20.25,-31.5625
magnetometer,smartphone,1211315274000.0,24.6875,-15.125,-26.0
magnetometer,smartphone,1212315274000.0,26.4375,-12.25,-35.8125
magnetometer,smartphone,1213315274000.0,27.9375,-12.3125,-44.125
magnetometer,smartphone,1214315274000.0,26.25,-7.3125,-54.125
magnetometer,smartphone,1215315274000.0,22.8125,-7.125,-61.9375
magnetometer,smartphone,1216315274000.0,20.9375,-5.125,-61.3125
magnetometer,smartphone,1217315274000.0,20.75,-1.8125,-57.8125
magnetometer,smartphone,1218315274000.0,21.375,1.1875,-54.4375
magnetometer,smartphone,1219315274000.0,24.4375,-3.75,-48.875
magnetometer,smartphone,1220315274000.0,15.75,-5.0,-46.25
magnetometer,smartphone,1221315274000.0,6.125,0.1875,-47.1875
magnetometer,smartphone,1222315274000.0,4.6875,3.3125,-49.75
magnetometer,smartphone,1223315274000.0,14.5625,22.25,-45.125
magnetometer,smartphone,1224315274000.0,13.5,21.0,-44.8125
magnetometer,smartphone,1225315274000.0,15.125,18.0625,-44.8125
magnetometer,smartphone,1226315274000.0,9.0625,11.4375,-48.625
magnetometer,smartphone,1227315274000.0,20.625,30.0,-30.1875
magnetometer,smartphone,1228315274000.0,26.6875,40.875,-19.6875
magnetometer,smartphone,1229315274000.0,35.75,34.75,-20.1875
magnetometer,smartphone,1230315274000.0,36.5625,36.3125,-20.375
magnetometer,smartphone,1231315274000.0,2.8125,22.75,-44.5625
magnetometer,smartphone,1232315274000.0,-5.625,14.0,-48.75
magnetometer,smartphone,1233315274000.0,-19.5,4.875,-50.8125
magnetometer,smartphone,1234315274000.0,-31.4375,-11.9375,-46.625
magnetometer,smartphone,1235315274000.0,-27.0625,-28.6875,-46.125
magnetometer,smartphone,1236315274000.0,-20.625,-41.9375,-46.6875
magnetometer,smartphone,1237315274000.0,-27.8125,-35.875,-44.5625
magnetometer,smartphone,1238315274000.0,-26.125,-28.125,-41.9375
magnetometer,smartphone,1239315274000.0,-25.3125,-24.125,-41.625
magnetometer,smartphone,1240315274000.0,-25.1875,-20.75,-39.25
magnetometer,smartphone,1241315274000.0,-27.375,-25.375,-39.4375
magnetometer,smartphone,1242315274000.0,-18.0625,-26.875,-60.375
magnetometer,smartphone,1243315274000.0,-4.5625,-10.875,-81.4375
magnetometer,smartphone,1244315274000.0,-0.625,-28.75,-68.8125
magnetometer,smartphone,1245315274000.0,-9.25,-17.3125,-53.1875
magnetometer,smartphone,1246315274000.0,-10.125,-7.5625,-46.375
magnetometer,smartphone,1247315274000.0,-19.0625,-0.3125,-48.25
magnetometer,smartphone,1248315274000.0,-16.5625,5.0,-50.0
magnetometer,smartphone,1249315274000.0,-16.0625,-7.25,-54.5625
magnetometer,smartphone,1250315274000.0,-20.8125,2.375,-59.75
magnetometer,smartphone,1251315274000.0,-20.8125,6.1875,-56.625
magnetometer,smartphone,1252315274000.0,-25.875,8.125,-43.3125
magnetometer,smartphone,1253315274000.0,-13.375,20.1875,-33.875
magnetometer,smartphone,1254315274000.0,1.3125,20.5625,-32.0625
magnetometer,smartphone,1255315274000.0,3.4375,7.875,-30.1875
magnetometer,smartphone,1256315274000.0,-14.8125,4.6875,-29.25
magnetometer,smartphone,1257315274000.0,-17.375,-2.25,-37.1875
magnetometer,smartphone,1258315274000.0,-24.8125,-6.625,-45.375
magnetometer,smartphone,1259315274000.0,-25.625,-6.3125,-50.375
magnetometer,smartphone,1260315274000.0,-30.9375,-12.5,-56.75
magnetometer,smartphone,1261315274000.0,-15.4375,2.1875,-63.9375
magnetometer,smartphone,1262315274000.0,-5.3125,6.875,-53.75
magnetometer,smartphone,1263315274000.0,13.75,-1.375,-51.6875
magnetometer,smartphone,1264315274000.0,8.625,-17.5,-48.5625
magnetometer,smartphone,1265315274000.0,6.3125,-23.125,-44.125
magnetometer,smartphone,1266315274000.0,-11.8125,-26.25,-35.4375
magnetometer,smartphone,1267315274000.0,-15.3125,-11.5,-38.9375
magnetometer,smartphone,1268315274000.0,-15.4375,-6.875,-37.875
magnetometer,smartphone,1269315274000.0,-3.0,0.5625,-42.0625
magnetometer,smartphone,1270315274000.0,-0.5,2.75,-42.9375
magnetometer,smartphone,1271315274000.0,4.4375,1.5625,-46.75
magnetometer,smartphone,1272315274000.0,7.0,-2.8125,-48.875
magnetometer,smartphone,1273315274000.0,5.9375,-1.8125,-51.625
magnetometer,smartphone,1274315274000.0,0.0625,-5.125,-53.75
magnetometer,smartphone,1275315274000.0,13.75,-7.4375,-54.125
magnetometer,smartphone,1276315274000.0,-5.5625,-11.0625,-53.4375
magnetometer,smartphone,1277315274000.0,4.4375,-8.875,-54.5625
magnetometer,smartphone,1278315274000.0,-1.75,-13.75,-54.125
magnetometer,smartphone,1279315274000.0,-12.8125,-21.875,-49.5625
magnetometer,smartphone,1280315274000.0,-19.8125,-26.5,-48.9375
magnetometer,smartphone,1281315274000.0,-22.9375,-22.25,-52.5625
magnetometer,smartphone,1282315274000.0,-23.125,-37.1875,-48.125
magnetometer,smartphone,1283315274000.0,-19.875,-30.375,-56.9375
magnetometer,smartphone,1284315274000.0,-20.4375,-38.8125,-48.875
magnetometer,smartphone,1285315274000.0,-29.0,-39.6875,-42.9375
magnetometer,smartphone,1286315274000.0,-29.8125,-35.3125,-44.375
magnetometer,smartphone,1287315274000.0,-32.4375,-27.875,-44.4375
magnetometer,smartphone,1288315274000.0,-27.5,-34.3125,-39.375
magnetometer,smartphone,1289315274000.0,-26.5625,-35.125,-33.25
magnetometer,smartphone,1290315274000.0,-28.625,-28.1875,-35.3125
magnetometer,smartphone,1291315274000.0,-28.0625,-30.0,-32.375
magnetometer,smartphone,1292315274000.0,-30.75,-21.0,-34.5
magnetometer,smartphone,1293315274000.0,-33.625,-16.9375,-32.625
magnetometer,smartphone,1294315274000.0,-30.25,-16.8125,-35.4375
magnetometer,smartphone,1295315274000.0,-30.4375,-19.4375,-32.0625
magnetometer,smartphone,1296315274000.0,-28.75,-22.875,-30.375
magnetometer,smartphone,1297315274000.0,-27.6875,-15.0,-35.0625
magnetometer,smartphone,1298315274000.0,-26.6875,-24.3125,-31.0625
magnetometer,smartphone,1299315274000.0,-27.1875,-18.375,-33.5625
magnetometer,smartphone,1300315274000.0,-22.9375,-22.4375,-34.75
magnetometer,smartphone,1301315274000.0,-22.9375,-20.625,-35.8125
magnetometer,smartphone,1302315274000.0,-25.5,-16.5625,-35.5
magnetometer,smartphone,1303315274000.0,-23.3125,-21.0625,-35.3125
magnetometer,smartphone,1304315274000.0,-21.8125,-24.1875,-33.75
magnetometer,smartphone,1305315274000.0,-22.5,-22.75,-33.75
magnetometer,smartphone,1306315274000.0,-22.75,-24.6875,-31.875
magnetometer,smartphone,1307315274000.0,-23.875,-22.1875,-34.25
magnetometer,smartphone,1308315274000.0,-20.4375,-28.1875,-30.6875
magnetometer,smartphone,1309315274000.0,-24.0625,-28.6875,-27.5
magnetometer,smartphone,1310315274000.0,-23.625,-25.25,-30.8125
magnetometer,smartphone,1311315274000.0,-25.125,-24.9375,-30.625
magnetometer,smartphone,1312315274000.0,-27.4375,-25.125,-27.5625
magnetometer,smartphone,1313315274000.0,-22.75,-25.0,-32.375
magnetometer,smartphone,1314315274000.0,-19.625,-31.3125,-29.125
magnetometer,smartphone,1315315274000.0,-23.875,-24.5,-32.25
magnetometer,smartphone,1316315274000.0,-22.375,-17.25,-31.875
magnetometer,smartphone,1317315274000.0,-26.5625,-9.75,-33.5
magnetometer,smartphone,1318315274000.0,-28.5625,-12.125,-34.125
magnetometer,smartphone,1319315274000.0,-27.375,-16.625,-33.625
magnetometer,smartphone,1320315274000.0,-25.5625,-17.1875,-34.0625
magnetometer,smartphone,1321315274000.0,-24.8125,-25.9375,-30.125
magnetometer,smartphone,1322315274000.0,-27.8125,-21.9375,-30.1875
magnetometer,smartphone,1323315274000.0,-25.9375,-22.875,-31.0
magnetometer,smartphone,1324315274000.0,-28.4375,-16.8125,-32.6875
magnetometer,smartphone,1325315274000.0,-27.4375,-21.25,-31.875
magnetometer,smartphone,1326315274000.0,-28.6875,-22.9375,-27.0625
magnetometer,smartphone,1327315274000.0,-27.9375,-23.6875,-28.125
magnetometer,smartphone,1328315274000.0,-27.625,-25.875,-25.625
magnetometer,smartphone,1329315274000.0,-25.4375,-20.25,-31.0625
magnetometer,smartphone,1330315274000.0,-25.9375,-22.1875,-31.25
magnetometer,smartphone,1331315274000.0,-24.875,-21.3125,-31.875
magnetometer,smartphone,1332315274000.0,-23.0,-22.25,-32.5
magnetometer,smartphone,1333315274000.0,-24.8125,-19.75,-33.75
