"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.088494329E2;-2.838420868E-2;-7.149042189E-2;7.712078094E-2
2.088654599E2;-5.950880051E-2;-8.346143365E-2;3.641891479E-2
2.088754599E2;-6.521570683E-2;-7.504680008E-2;3.659248352E-2
2.088854389E2;-2.835226059E-2;-4.477759078E-2;5.346202850E-2
2.088954389E2;1.263439655E-2;-2.487856895E-2;6.546306610E-2
2.089054389E2;2.648961544E-2;-3.622366115E-2;6.300449371E-2
2.089154387E2;6.131923199E-2;-5.849491805E-3;7.724094391E-2
2.089254365E2;1.073043346E-1;-1.626361161E-3;3.631114960E-2
2.089354363E2;1.004623175E-1;1.860105619E-2;3.367328644E-2
2.089454363E2;1.102532148E-1;4.656641185E-2;-1.447200775E-2
2.089554362E2;8.508336544E-2;5.764785409E-2;-6.010627747E-2
2.089654361E2;4.711818695E-2;1.079007685E-1;-1.936244965E-2
2.089754361E2;4.892361164E-2;1.078579500E-1;-1.914405823E-2
2.089854361E2;4.298794270E-2;9.286682308E-2;-1.939773560E-3
2.089954360E2;-3.121137619E-2;6.624174863E-2;5.132102966E-2
2.090054359E2;-1.027178764E-1;1.362527907E-2;7.828330994E-2
2.090154344E2;-9.405803680E-2;1.241122559E-2;7.935619354E-2
2.090254344E2;-9.253382683E-2;4.069358110E-4;7.744693756E-2
2.090354356E2;-5.010199547E-2;-3.575151414E-2;6.090545654E-2
2.090454355E2;-3.655958176E-2;-1.401343942E-2;5.840682983E-2
2.090549896E2;-3.895747662E-2;-1.441117004E-2;5.811214447E-2
2.090641461E2;-4.208409786E-2;-1.516111195E-2;5.772781372E-2
2.090801711E2;1.298248768E-2;-7.978506386E-3;5.055427551E-3
2.090901711E2;-1.429152489E-2;-1.590086147E-2;-1.211071014E-2
2.091001711E2;-2.789545059E-2;-3.813029826E-2;-2.731323242E-3
2.091101576E2;-2.763354778E-2;-3.923964873E-2;3.800868988E-2
2.091201490E2;-3.510129452E-2;-5.391662940E-2;5.981826782E-2
2.091301490E2;-8.022117615E-2;-5.187007040E-2;7.452678680E-2
2.091401490E2;-7.030057907E-2;-5.085380748E-2;7.485961914E-2
2.091501491E2;-6.312704086E-2;-4.518449306E-2;6.557464600E-2
2.091601491E2;-6.668961048E-2;-4.739475250E-2;5.854225159E-2
2.091701491E2;-3.325712681E-2;-2.126929164E-2;4.416656494E-2
2.091801491E2;-3.429281712E-2;-5.128085613E-4;1.531219482E-2
2.091901492E2;-3.565859795E-2;-2.275943756E-3;1.515293121E-2
2.092001493E2;-3.007709980E-2;6.294861436E-3;1.496028900E-2
2.092101493E2;-2.164876461E-2;3.368015215E-2;5.249023438E-3
2.092201494E2;-8.007287979E-4;5.205010250E-2;4.108142853E-2
2.092301499E2;-2.262592316E-4;5.183711648E-2;4.115295410E-2
2.092401499E2;-7.014989853E-3;4.688264057E-2;4.599189758E-2
2.092501499E2;-1.620137691E-2;4.944562167E-2;6.519222260E-2
2.092502499E2;-2.317273617E-2;8.927512914E-3;5.564022064E-2
2.092598040E2;-2.279222012E-2;8.790262043E-3;5.568790436E-2
2.092689605E2;-2.275490761E-2;8.649390191E-3;5.569362640E-2
2.092849875E2;-1.078391075E-2;1.343778893E-2;5.808734894E-2
2.092949865E2;-6.224632263E-3;-8.515425026E-3;3.411960602E-2
2.093049595E2;2.442491055E-2;-2.087415382E-2;7.727622986E-3
2.093149595E2;5.411314964E-2;-2.592789382E-2;1.473331451E-2
2.093249599E2;4.307174683E-2;-1.421027631E-2;9.765625000E-3
2.093349599E2;7.998728752E-2;-2.163509279E-2;4.806518555E-3
2.093449599E2;3.641712666E-2;-1.691010967E-2;5.502700806E-2
2.093549600E2;2.898490429E-2;-4.663389176E-3;5.499458313E-2
2.093649602E2;8.097290993E-3;-1.672152802E-2;7.901859283E-2
2.093749602E2;-2.945744991E-2;-2.136033028E-2;9.587001801E-2
2.093849602E2;-2.804899216E-2;-3.620623797E-2;8.886432648E-2
2.093949602E2;-2.740621567E-2;-3.655548766E-2;8.894634247E-2
2.094049603E2;-1.450955868E-2;-4.612677917E-2;1.962757111E-2
2.094149602E2;2.188098431E-2;-2.196344733E-2;1.968574524E-2
2.094249602E2;3.364944458E-2;-3.375339881E-2;6.993865967E-2
2.094349588E2;3.124570847E-2;-3.353895247E-2;6.964015961E-2
2.094449588E2;2.990472317E-2;-4.326203465E-2;6.947517395E-2
2.094549588E2;2.342844009E-2;-3.170677274E-2;6.208705902E-2
2.094649588E2;9.773612022E-3;-2.742960304E-2;7.145881653E-2
2.094745129E2;8.717060089E-3;-2.835300192E-2;7.133483887E-2
2.094836694E2;8.197903633E-3;-2.877780050E-2;7.127475739E-2
2.094996964E2;3.214001656E-2;3.347143903E-2;4.493904114E-2
2.095096954E2;2.757179737E-2;7.426278293E-2;-1.728439331E-2
2.095196684E2;1.874101162E-2;8.856876940E-2;-6.747055054E-2
2.095296689E2;2.470970154E-2;7.652838528E-2;-5.774879456E-2
2.095396689E2;2.164840698E-4;9.336075187E-2;-2.639675140E-2
2.095496689E2;-1.979839802E-2;6.749963760E-2;-2.268791199E-3
2.095596689E2;-4.222166538E-2;4.590020329E-2;4.580307007E-2
2.095696691E2;-3.146982193E-2;3.131218255E-4;1.058034897E-1
2.095796692E2;-4.088139534E-2;-1.007156819E-2;1.489248276E-1
2.095896692E2;-2.785110474E-2;-3.928316385E-2;1.200323105E-1
2.095996693E2;-3.881335258E-3;-7.087451965E-2;4.821777344E-3
2.096096668E2;-6.697654724E-3;-7.153229415E-2;4.479408264E-3
2.096196668E2;-1.629960537E-2;-6.003427133E-2;-4.848766327E-2
2.096296668E2;4.161715508E-3;-6.677778810E-2;-7.495975494E-2
2.096396668E2;-9.196639061E-3;-9.468965977E-2;8.955001831E-3
2.096496649E2;-6.385803223E-3;-9.385682642E-2;9.294509888E-3
2.096596650E2;-7.142186165E-3;-9.420724958E-2;9.119796753E-2
2.096696650E2;-4.703938961E-2;-7.467964292E-2;1.562347412E-1
2.096796651E2;-6.878066063E-2;-1.960651204E-2;9.904575348E-2
2.096892192E2;-6.805455685E-2;-2.018840238E-2;9.914016724E-2
2.096983758E2;-6.862795353E-2;-2.126486972E-2;9.907627106E-2
2.097144008E2;-7.102215290E-2;1.464815438E-2;5.837440491E-2
2.097244008E2;-8.182227612E-2;4.451645166E-2;7.705688477E-4
2.097343808E2;-6.838130951E-2;7.921145856E-2;-5.919075012E-2
2.097443813E2;-7.345950603E-2;1.075901613E-1;-8.556079865E-2
2.097543873E2;-7.971584797E-2;1.198604852E-1;-4.474639893E-2
2.097643873E2;-8.282399178E-2;1.414836794E-1;-6.230354309E-3
2.097743875E2;-7.396268845E-2;8.918634802E-2;7.777118683E-2
2.097843877E2;-9.330201149E-2;6.906367838E-2;9.002399445E-2
2.097943877E2;-4.941749573E-2;4.173668474E-2;1.020994186E-1
2.098043877E2;-3.300261497E-2;2.116301656E-2;6.854820251E-2
2.098143877E2;1.984524727E-2;7.069218159E-2;-1.073074341E-2
2.098243878E2;1.681363583E-2;6.969027966E-2;-1.109886169E-2
2.098343878E2;3.205776215E-2;7.852182537E-2;-3.312587738E-2
2.098443878E2;5.013847351E-2;1.469336748E-1;-3.354740143E-2
2.098543878E2;5.004179478E-2;1.438209414E-1;-7.511138916E-3
2.098643881E2;3.643226624E-2;1.216177493E-1;5.454158783E-2
2.098743882E2;1.456642151E-2;9.824183583E-2;6.167984009E-2
2.098843882E2;1.785302162E-2;4.839516431E-2;6.418132782E-2
2.098943882E2;-4.719257355E-2;-1.175115854E-1;4.286575317E-2
2.099039424E2;-4.485237598E-2;-1.150137782E-1;4.313564301E-2
2.099130989E2;-4.223883152E-2;-1.124692857E-1;4.344081879E-2
2.099291239E2;-3.984463215E-2;-1.675359309E-1;2.428722382E-2
2.099391239E2;-4.533910751E-2;-2.275255919E-1;3.645133972E-2
2.099491049E2;-3.743469715E-2;-2.414273471E-1;5.328178406E-2
2.099591049E2;-3.065228462E-2;-2.727255225E-1;6.758308411E-2
2.099691049E2;-3.446900845E-2;-2.265394330E-1;1.272583008E-1
2.099791049E2;-8.822441101E-3;-2.154617012E-1;1.579933167E-1
2.099891051E2;2.224230766E-2;-1.638044417E-1;1.382341385E-1
2.099991053E2;2.658569813E-2;-1.195919365E-1;1.232223511E-1
2.100091053E2;3.092467785E-2;-1.063787863E-1;8.187484741E-2
2.100191054E2;7.417237759E-2;-9.607399255E-2;3.102874756E-2
2.100291038E2;7.510840893E-2;-8.081500977E-2;1.619243622E-2
2.100391038E2;7.258331776E-2;-7.980247587E-2;1.588249207E-2
2.100491038E2;1.186057329E-1;-3.033730760E-2;-8.292198181E-3
2.100591038E2;1.109849215E-1;-8.274272084E-3;-1.074123383E-2
2.100691038E2;9.881889820E-2;-2.483509481E-2;3.951263428E-2
2.100791021E2;9.870743752E-2;-2.630564198E-2;3.950595856E-2
2.100891021E2;1.006895304E-1;-1.509787142E-2;4.903793335E-2
2.100991021E2;9.255564213E-2;2.936671302E-2;5.132293701E-2
2.101091021E2;7.879900932E-2;1.144841313E-1;4.153823853E-2
2.101186562E2;7.693934441E-2;1.129174680E-1;4.132366180E-2
2.101278128E2;7.409262657E-2;1.119756550E-1;4.098796844E-2
2.101438378E2;8.606362343E-2;1.215524673E-1;3.619956970E-2
2.101538378E2;9.083938599E-2;1.464146227E-1;9.584426880E-3
2.101638388E2;1.007390022E-1;1.691019684E-1;-2.417373657E-2
2.101738258E2;1.067467928E-1;1.417942345E-1;-4.106616974E-2
2.101838255E2;9.941315651E-2;1.447051167E-1;-5.304431915E-2
2.101938257E2;1.054911613E-1;1.238057539E-1;-5.287933350E-2
2.102038259E2;7.917606831E-2;8.624595404E-2;-4.779338837E-2
2.102138259E2;5.803930759E-2;7.590224594E-2;-2.351093292E-2
2.102238259E2;2.555823326E-2;6.076915562E-2;8.468627930E-4
2.102338259E2;-3.784394264E-2;3.898797929E-2;4.198741913E-2
2.102438260E2;-1.197633743E-1;1.065908372E-2;7.601833344E-2
2.102538261E2;-1.154012680E-1;1.116031408E-2;7.654285431E-2
2.102638260E2;-1.586850882E-1;4.281990230E-3;8.428192139E-2
2.102738260E2;-1.877949238E-1;1.894983649E-2;9.678840637E-2
2.102838261E2;-1.533825397E-1;-6.966073066E-3;7.085132599E-2
2.102938264E2;-1.505311728E-1;-6.899546832E-3;7.120037079E-2
2.103038264E2;-1.304790974E-1;-6.274733692E-3;5.694103241E-2
2.103138264E2;-1.069016457E-1;-1.043272763E-2;1.140308380E-2
2.103238265E2;-4.571795464E-2;-5.763594434E-2;-1.506900787E-2
2.103333806E2;-4.640316963E-2;-5.687167868E-2;-1.515769958E-2
2.103425372E2;-4.636538029E-2;-5.582166091E-2;-1.515960693E-2
2.103585622E2;-2.721178532E-2;-6.300426275E-2;1.835918427E-2
2.103685622E2;-3.393590450E-2;-5.999280885E-2;3.995990753E-2
2.103785632E2;-2.570331097E-2;-3.563216329E-2;4.726791382E-2
2.103885637E2;-4.811048508E-2;-1.008172333E-2;4.506778717E-2
2.103985637E2;-7.032132149E-2;3.220975026E-2;3.331470490E-2
2.104085640E2;-5.196917057E-2;9.614168108E-2;3.591060638E-2
2.104185642E2;-5.985832214E-2;1.433937401E-1;2.415084839E-2
2.104285640E2;-6.054508686E-2;1.476072669E-1;2.436542511E-2
2.104385640E2;-3.758549690E-2;1.567825675E-1;1.257228851E-2
2.104485641E2;-5.790293217E-2;1.095371023E-1;-4.039764404E-3
2.104585641E2;-4.954063892E-2;4.402900487E-2;1.525115967E-2
2.104685641E2;-4.832899570E-2;4.569682851E-2;1.539039612E-2
2.104785641E2;-3.232216835E-2;1.365676522E-2;4.431629181E-2
2.104885642E2;-2.124464512E-2;-4.037237912E-2;1.019582748E-1
2.104985643E2;-1.346349716E-3;-9.965440631E-2;1.235952377E-1
2.105085624E2;-2.758979797E-3;-9.865254164E-2;1.234140396E-1
2.105185624E2;-2.063882351E-2;-1.052107662E-1;1.112995148E-1
2.105285624E2;-4.118359089E-2;-1.235338077E-1;6.323814392E-2
2.105385624E2;-1.867794991E-2;-1.036156416E-1;7.988929749E-3
2.105481166E2;-1.936554909E-2;-1.020284742E-1;7.895469666E-3
2.105572732E2;-1.861262321E-2;-1.006558761E-1;7.981300354E-3
2.105732982E2;-1.853227615E-3;-7.192545384E-2;1.755809784E-2
2.105832992E2;3.035509586E-2;-7.520758361E-2;6.317424774E-2
2.105932792E2;6.189453602E-2;-6.891279668E-2;1.111030579E-1
2.106032787E2;7.088303566E-2;-6.508643925E-2;1.158113480E-1
2.106132783E2;6.206285954E-2;-7.810180634E-2;8.208274841E-2
2.106232781E2;5.982267857E-2;-6.754906476E-2;4.828262329E-2
2.106332781E2;4.140627384E-2;-5.284958333E-2;-2.202033997E-3
2.106432779E2;3.321421146E-2;-3.808218613E-2;-1.190567017E-2
2.106532778E2;1.208448410E-2;-4.016078264E-2;-1.903820038E-2
2.106632778E2;2.074527740E-2;-2.548391186E-2;2.965927124E-4
2.106732776E2;-1.117098331E-2;-5.453772843E-3;5.076980591E-2
2.106832775E2;-9.668827057E-3;-4.808828235E-3;5.095291138E-2
2.106932775E2;-3.260302544E-2;7.680907845E-3;7.980632782E-2
2.107032774E2;-4.593467712E-2;7.385067642E-3;9.669494629E-2
2.107132774E2;-6.674718857E-2;5.510550737E-2;9.439373016E-2
2.107232773E2;-6.672108173E-2;5.426795781E-2;9.439945221E-2
2.107332772E2;-8.689045906E-2;4.301353917E-2;6.315708160E-2
2.107432772E2;-5.554223061E-2;5.878050625E-2;4.373836517E-2
2.107532772E2;-6.530141830E-2;7.700809836E-2;4.102897644E-2
2.107628312E2;-6.822550297E-2;7.627418637E-2;4.067134857E-2
2.107719877E2;-7.112526894E-2;7.656663656E-2;4.031276703E-2
2.107880137E2;-4.957747459E-2;5.501881614E-2;-7.571220398E-3
2.107980147E2;-1.312983036E-2;1.692830026E-2;-7.801055908E-3
2.108080147E2;-4.299163818E-3;-6.544746459E-3;-5.500793457E-3
2.108180082E2;1.463150978E-2;8.405447006E-4;6.442070007E-3
2.108280082E2;2.661240101E-2;-1.372581720E-2;3.756904602E-2
2.108380082E2;3.832924366E-2;1.177599654E-2;4.951286316E-2
2.108480080E2;1.560878754E-2;5.216160417E-2;6.134128571E-2
2.108580078E2;-1.459419727E-2;6.369911134E-2;4.679679871E-2
2.108680077E2;-1.143586636E-2;1.015580893E-1;4.420661926E-2
2.108780077E2;-3.236627579E-2;1.109638438E-1;2.483654022E-2
2.108880077E2;-1.387703419E-2;6.968581676E-2;7.998466492E-3
2.108980049E2;-1.438105106E-2;6.952047348E-2;7.937431335E-3
2.109080049E2;-1.417601109E-2;2.923234180E-2;1.035499573E-2
2.109180049E2;1.233625412E-2;-3.701160103E-2;2.473735809E-2
2.109280048E2;5.285894871E-2;-1.480898261E-1;4.146862030E-2
2.109380059E2;5.203413963E-2;-1.463865340E-1;4.135990143E-2
2.109480058E2;6.734359264E-2;-1.547068357E-1;6.511974335E-2
2.109580058E2;8.464992046E-2;-1.609961092E-1;6.967926025E-2
2.109680058E2;6.338071823E-2;-1.004599482E-1;1.029386520E-1
2.109775599E2;6.143856049E-2;-1.000643373E-1;1.027011871E-1
2.109867163E2;5.950891972E-2;-9.983459115E-2;1.024665833E-1
2.110027533E2;6.429731846E-2;-6.631576270E-2;1.144380569E-1
2.110127423E2;4.150211811E-2;-1.122037135E-2;9.752750397E-2
2.110227233E2;2.155113220E-2;4.161138460E-2;6.391143799E-2
2.110327233E2;-1.426637173E-2;4.853621870E-2;4.955863953E-2
2.110427233E2;-2.100324631E-2;7.034885138E-2;6.516456604E-3
2.110527326E2;-3.195798397E-2;3.028754890E-2;-2.688217163E-2
2.110627326E2;-4.681420326E-2;9.534757584E-3;-1.229000092E-2
2.110727326E2;-5.200755596E-2;-2.031034417E-2;-8.296966553E-5
2.110827326E2;-3.109049797E-2;-5.703165382E-2;3.843212128E-2
2.110927327E2;3.556370735E-3;-9.233908355E-2;7.208633423E-2
2.111027328E2;-2.039313316E-3;-1.257331073E-1;1.222658157E-1
2.111127328E2;-4.313826561E-3;-1.258743852E-1;1.219902039E-1
2.111227328E2;-2.325773239E-4;-1.123902947E-1;1.288003922E-1
2.111327329E2;1.036238670E-2;-5.119162425E-2;7.328224182E-2
2.111427329E2;3.840196133E-2;6.976050138E-2;-1.327610016E-2
2.111525881E2;3.840196133E-2;6.976050138E-2;-1.327610016E-2
2.111619197E2;3.604853153E-2;6.856109202E-2;-1.355457306E-2
2.111712947E2;5.759632587E-2;9.010890126E-2;-3.031349182E-2
2.111807065E2;4.989743233E-2;1.635519266E-1;-6.120872498E-2
2.111901510E2;5.295276642E-4;2.182568908E-1;-4.405021667E-2
2.111992023E2;5.343794823E-3;2.173677087E-1;-4.346466064E-2
2.112079010E2;1.028192043E-2;2.167419791E-1;-4.286289215E-2
2.112239280E2;-4.717886448E-2;2.215304077E-1;-4.046916962E-2
2.112339280E2;-7.360279560E-2;1.966946572E-1;-8.768081665E-3
2.112439070E2;-1.203292608E-1;1.552083194E-1;2.040004730E-2
2.112538930E2;-1.037000418E-1;1.497841030E-1;1.589202881E-2
2.112638890E2;-1.310553551E-1;1.060307771E-1;2.085208893E-2
2.112738890E2;-8.759784698E-2;4.801657423E-2;6.399440765E-2
2.112838890E2;-4.982471466E-2;-4.056580365E-4;8.547973633E-2
2.112938888E2;-4.113531113E-2;-3.119129315E-2;8.297443390E-2
2.113038888E2;-1.699817181E-2;-5.489241332E-2;9.706974030E-2
2.113138888E2;3.309035301E-2;-6.919077039E-2;8.717632294E-2
2.113238887E2;1.048026085E-1;-3.546151519E-2;1.743698120E-2
2.113338886E2;1.025497913E-1;-3.574577719E-2;1.716423035E-2
2.113438885E2;9.224128723E-2;-2.650247887E-2;-1.404762268E-2
2.113538885E2;9.290862083E-2;-1.762786694E-2;-3.072357178E-2
2.113638885E2;3.836750984E-3;-4.646791890E-2;5.423545837E-3
2.113738873E2;1.249241829E-2;-4.601440579E-2;6.480216980E-3
2.113838873E2;3.103375435E-3;-4.545373842E-2;4.060840607E-2
2.113938873E2;-4.676795006E-2;-5.172302946E-2;7.715892792E-2
2.114038873E2;-4.912459850E-2;-3.335092217E-2;1.208457947E-1
2.114134413E2;-4.522562027E-2;-3.227507323E-2;1.213274002E-1
2.114225978E2;-4.312574863E-2;-3.237074614E-2;1.215906143E-1
2.114386238E2;-5.030834675E-2;-1.321713440E-2;1.120138168E-1
2.114486248E2;-5.467641354E-2;-1.105995849E-2;9.051895142E-2
2.114586038E2;-5.044591427E-2;-1.628850773E-2;4.974937439E-2
2.114686033E2;-5.844700336E-2;-2.179218270E-2;3.528594971E-2
2.114786033E2;-5.367588997E-2;3.655634820E-3;2.331638336E-2
2.114886030E2;-2.656769753E-2;-8.620090783E-3;4.256820679E-2
2.114986028E2;-1.802170277E-2;-7.639847696E-3;3.315734863E-2
2.115086027E2;-1.516342163E-3;-1.428381540E-2;3.821086884E-2
2.115186025E2;-4.970824718E-2;1.016805321E-2;3.368282318E-2
2.115286025E2;-9.323418140E-2;4.368497431E-2;5.068778992E-2
2.115386024E2;-1.489373446E-1;4.319715127E-2;5.809497833E-2
2.115486001E2;-1.478174925E-1;4.241506383E-2;5.823898315E-2
2.115586001E2;-1.618624926E-1;4.444021732E-2;6.306934357E-2
2.115686000E2;-1.601598263E-1;1.980469376E-2;5.340862274E-2
2.115785999E2;-8.259499073E-2;-3.246467561E-2;1.491737366E-2
2.115885979E2;-8.819162846E-2;-3.073997051E-2;1.420688629E-2
2.115985979E2;-6.974112988E-2;-1.534757018E-2;1.860427856E-2
2.116085979E2;-8.701086044E-4;-5.045344681E-2;3.866195679E-3
2.116185979E2;7.966041565E-2;-1.650014147E-2;5.134201050E-2
2.116281519E2;7.681608200E-2;-1.621577144E-2;5.098724365E-2
2.116373084E2;7.436525822E-2;-1.722911373E-2;5.068778992E-2
2.116533354E2;6.718266010E-2;6.712902337E-3;2.674579620E-2
2.116633344E2;5.335223675E-2;2.736406401E-2;1.215553284E-2
2.116733344E2;-1.602172852E-4;7.676061988E-2;4.078483582E-2
2.116833344E2;-3.317487240E-2;1.073091626E-1;6.718540192E-2
2.116933347E2;-4.577291012E-2;1.271696389E-1;3.867053986E-2
2.117033350E2;-8.436298370E-2;1.499803811E-1;3.653335571E-2
2.117133350E2;-7.700502872E-2;1.272115856E-1;3.205871582E-2
2.117233352E2;-8.161580563E-2;1.289963871E-1;6.033897400E-3
2.117333353E2;-7.453584671E-2;1.040993333E-1;3.920555115E-3
2.117433353E2;-5.158865452E-2;4.739285260E-2;2.085113525E-2
2.117533353E2;-5.601906776E-2;1.215911284E-2;3.286457062E-2
2.117633353E2;6.833672523E-3;-2.029386908E-2;5.897331238E-2
2.117733354E2;5.445706844E-2;-2.660626918E-2;7.510185242E-2
2.117833355E2;9.549474716E-2;-2.599522099E-2;6.706905365E-2
2.117933355E2;1.405444145E-1;-2.368292771E-2;8.289051056E-2
2.118033355E2;1.333018541E-1;-2.342537232E-2;8.200454712E-2
2.118133355E2;1.232570410E-1;7.930867374E-3;7.657527924E-2
2.118233355E2;9.129583836E-2;-2.033208311E-2;6.899929047E-2
2.118333355E2;3.090810776E-2;-5.019987375E-2;1.625919342E-2
2.118428897E2;3.245091438E-2;-4.812737554E-2;1.643848419E-2
2.118520462E2;3.583979607E-2;-4.504526407E-2;1.684188843E-2
2.118680732E2;5.499339104E-2;-7.138148695E-2;1.684188843E-2
2.118780722E2;2.346146107E-2;-1.068621501E-1;3.173255920E-2
2.118880522E2;1.114249229E-2;-1.445118934E-1;5.142211914E-2
2.118980522E2;1.392066479E-2;-1.771072745E-1;1.020355225E-1
2.119080525E2;3.650701046E-2;-1.769818068E-1;1.380710602E-1
2.119180528E2;4.024279118E-2;-1.752909571E-1;1.523046494E-1
2.119280528E2;8.960723877E-3;-1.284836531E-1;1.232604980E-1
2.119380528E2;1.031899452E-2;-1.152871177E-1;1.012916565E-1
2.119480529E2;2.103686333E-3;-3.277841583E-2;5.059432983E-2
2.119580529E2;-3.384196758E-2;5.692987703E-3;1.199245453E-2
2.119680529E2;1.760220528E-2;8.248155564E-2;-3.604125977E-2
2.119780529E2;2.293455601E-2;8.747866750E-2;-3.597545624E-2
2.119880530E2;2.347862720E-2;1.350838393E-1;-5.745601654E-2
2.119980531E2;3.364276886E-2;1.492823958E-1;-2.626037598E-2
2.120080531E2;-2.361536026E-2;7.781615853E-2;1.207160950E-2
2.120180531E2;-2.299129963E-2;7.867083699E-2;1.214599609E-2
2.120280532E2;-7.908451557E-2;-3.883965313E-3;5.301380157E-2
2.120380532E2;-8.866035938E-2;-7.355926931E-2;8.921623230E-2
2.120480532E2;-1.313174963E-1;-1.285433322E-1;7.759094238E-2
2.120576073E2;-1.287404299E-1;-1.270286590E-1;7.790660858E-2
2.120667639E2;-1.271541119E-1;-1.267548501E-1;7.810211182E-2
2.120827909E2;-1.439135075E-1;-1.363316625E-1;7.570743561E-2
2.120927909E2;-1.482219696E-1;-1.036590040E-1;3.506469727E-2
2.121027699E2;-1.568337679E-1;-8.309464902E-2;1.573562622E-2
2.121127694E2;-1.614500284E-1;-3.604578599E-2;1.067543030E-2
2.121227690E2;-1.451203823E-1;-1.275295299E-2;3.666591644E-2
2.121327690E2;-1.288933754E-1;2.249441296E-2;6.743431091E-2
2.121427688E2;-1.147384644E-1;2.448339388E-2;7.190608978E-2
2.121527686E2;-5.531680584E-2;3.117671609E-2;9.311008453E-2
2.121627686E2;-2.993261814E-2;3.530421108E-2;9.270572662E-2
2.121727685E2;1.588833332E-2;1.759929582E-2;8.259201050E-2
2.121827684E2;6.596815586E-2;-4.155037459E-3;1.256179810E-2
2.121927683E2;6.058406830E-2;-4.833594430E-3;1.191806793E-2
2.122027682E2;8.171820641E-2;-3.912069649E-2;-1.743030548E-2
2.122127682E2;8.942425251E-2;-1.378299017E-2;-1.793575287E-2
2.122227681E2;1.223529577E-1;-7.882313803E-3;6.311607361E-2
2.122327665E2;1.193374395E-1;-1.055178978E-2;6.276416779E-2
2.122427665E2;1.348171234E-1;-9.531762451E-3;7.219123840E-2
2.122527664E2;1.262590885E-1;-6.055573002E-3;1.127328873E-1
2.122627664E2;1.034673452E-1;2.367028967E-2;4.555130005E-2
2.122723204E2;1.024523973E-1;2.196194977E-2;4.543590546E-2
2.122814769E2;1.024897099E-1;2.002396807E-2;4.544353485E-2
2.122975039E2;8.333599567E-2;2.960077301E-2;3.107833862E-2
2.123075039E2;6.655776501E-2;3.343114257E-2;1.192474365E-2
2.123174829E2;6.706249714E-2;3.476458788E-2;-2.378463745E-3
2.123274689E2;8.221817017E-2;1.439034380E-2;-2.283096313E-3
2.123374689E2;8.985543251E-2;3.238835931E-2;-7.015228271E-3
2.123474687E2;1.069583893E-1;9.927116334E-3;9.787559509E-3
2.123574685E2;6.343078613E-2;1.095087081E-2;4.565334320E-2
2.123674683E2;5.603361130E-2;6.946932524E-3;2.887344360E-2
2.123774683E2;6.810629368E-2;3.940229118E-2;4.564762115E-2
2.123874683E2;3.498089314E-2;5.938771740E-2;5.048751831E-2
2.123974682E2;-3.119575977E-2;7.694127411E-2;5.059337616E-2
2.124074682E2;-2.975308895E-2;7.555774599E-2;5.076789856E-2
2.124174682E2;-1.938664913E-2;5.822769552E-2;7.001686096E-2
2.124274681E2;-4.680120945E-2;3.596749157E-2;4.144382477E-2
2.124374682E2;-5.512034893E-2;-2.485495061E-3;2.722835541E-2
2.124474682E2;-5.420029163E-2;-2.653290890E-2;1.776027679E-2
2.124574682E2;-6.076133251E-2;-2.649093606E-2;-3.714561462E-3
2.124674682E2;-5.023431778E-2;-2.490427345E-3;3.231048584E-2
2.124774681E2;-8.363068104E-2;3.067187592E-2;5.148029327E-2
2.124870222E2;-8.377063274E-2;3.013908491E-2;5.146503448E-2
2.124961786E2;-8.478474617E-2;2.956486493E-2;5.134677887E-2
2.125122056E2;-7.520794868E-2;6.547788531E-2;5.134677887E-2
2.125222046E2;-4.998230934E-2;7.655000687E-2;2.967262268E-2
2.125322046E2;-6.794810295E-2;1.166897118E-1;3.195762634E-3
2.125422046E2;-6.698799133E-2;1.546131670E-1;1.500034332E-2
2.125522050E2;-7.557439804E-2;1.443585753E-1;4.720687866E-4
2.125622050E2;-7.875740528E-2;1.505307108E-1;-2.116489410E-2
2.125722050E2;-6.925225258E-2;9.485924244E-2;2.431964874E-2
2.125822051E2;-5.910205841E-2;5.584760010E-2;2.678394318E-2
2.125922053E2;-6.378042698E-2;6.039886549E-2;6.750011444E-2
2.126022053E2;-2.356505394E-2;2.697645128E-2;8.898925781E-2
2.126122053E2;1.769065857E-3;7.350947708E-3;7.450866699E-2
2.126222053E2;-8.769035339E-4;6.637830287E-3;7.420158386E-2
2.126322054E2;6.306552887E-2;2.518701181E-2;4.410743713E-3
2.126422054E2;7.905352116E-2;3.174015880E-2;-2.708148956E-2
2.126522054E2;9.586524963E-2;5.296900868E-3;-3.453445435E-2
2.126622034E2;9.470295906E-2;5.798019469E-3;-3.467273712E-2
2.126722035E2;8.082878590E-2;1.170687377E-3;1.566123962E-2
2.126822036E2;7.044613361E-2;-2.443706989E-2;3.260231018E-2
2.126922036E2;6.064248085E-2;-4.021883011E-2;9.988880157E-2
2.127017577E2;6.279706955E-2;-3.922927380E-2;1.001358032E-1
2.127109142E2;6.456470490E-2;-3.861957788E-2;1.003398895E-1
2.127269412E2;6.217050552E-2;-8.410941064E-2;1.194934845E-1
2.127369402E2;4.427993298E-2;-6.653930247E-2;1.028785706E-1
2.127469202E2;5.244982243E-2;-7.068517804E-2;8.623218536E-2
2.127569202E2;3.880214691E-2;-7.492445409E-2;5.758380890E-2
