,acc_phone_x,acc_phone_y,acc_phone_z,lin_acc_phone_x,lin_acc_phone_y,lin_acc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelCycling,labelStairs,labelWalking,labelSitting,labelOther
1970-01-01 01:17:32.011252605,-3.447650433,6.244078159,6.675034523,0.011500000020000001,0.584100008,-0.2265999913,16.9375,1.1875,-42.1875,0,0,0,1,0
1970-01-01 01:17:33.011252605,-2.375048161,6.090848922999999,7.000645638,0.8065999745999999,0.0401000008,0.2926000059,0.6875,-3.75,-48.4375,0,0,0,1,0
1970-01-01 01:17:34.011252605,-3.141192675,6.244078159,6.83784008,-0.474999994,0.01209999993,0.07889999449,-5.0625,-5.3125,-49.875,0,0,0,1,0
1970-01-01 01:17:35.011252605,-2.221819162,6.090848922999999,6.521805286,0.41849997640000003,-0.1515000015,-0.2570999861,-5.0625,-6.0,-49.625,0,0,0,1,0
1970-01-01 01:17:36.011252605,-3.447650433,6.397306919,6.83784008,-0.5566999912,0.386199981,-0.02129999921,-7.0625,-6.3125,-48.9375,0,0,0,1,0
1970-01-01 01:17:37.011252605,-2.375048161,5.937620162999999,7.000645638,0.4159999788,-0.2777999938,0.2667999864,-5.4375,-5.9375,-49.75,0,0,0,1,0
1970-01-01 01:17:38.011252605,-2.834734917,6.244078159,6.83784008,-0.1542999893,-0.10759999599999999,0.1940999925,-1.1875,-4.125,-49.6875,0,0,0,1,0
1970-01-01 01:17:39.011252605,-2.375048161,6.5505356789999984,6.675034523,-0.09809999912999999,0.11869999769999999,-0.04279999807,-3.375,-4.4375,-49.5625,0,0,0,1,0
1970-01-01 01:17:40.011252605,-2.375048161,6.397306919,6.675034523,-0.13189999759999999,0.01819999889,-0.1076999977,-9.0,-5.5625,-49.4375,0,0,0,1,0
1970-01-01 01:17:41.011252605,-1.455674648,6.397306919,7.469909191,0.5177000165,0.0700000003,0.5684999824,-13.375,-8.6875,-49.75,0,0,0,1,0
1970-01-01 01:17:42.011252605,-3.2944214339999998,5.631162167,7.000645638,0.4765999913,-0.09269999712999999,0.31159999969999996,-13.9375,-10.5,-48.625,0,0,0,1,0
1970-01-01 01:17:43.011252605,-2.681505919,5.784391403,7.469909191,-0.1189999953,0.12879998980000001,0.1861999929,-22.0,-11.1875,-46.625,0,0,0,1,0
1970-01-01 01:17:44.011252605,-2.834734917,5.631162167,7.316680431,-0.3730999827000001,0.03189999983,-0.05009999871,-20.8125,-10.6875,-46.8125,0,0,0,1,0
1970-01-01 01:17:45.011252605,-2.375048161,5.171475887,7.632715225,-0.07729999721,0.162499994,-0.20139999690000002,-23.6875,-10.1875,-45.8125,0,0,0,1,0
1970-01-01 01:17:46.011252605,-3.2944214339999998,4.252102375,8.111555099,-0.2076999992,-0.1223999932,0.1754999906,-22.0,-7.875,-46.5625,0,0,0,1,0
1970-01-01 01:17:47.011252605,-3.9073371889999997,4.865017891,7.7955207820000005,-0.06499999762,0.1640999913,0.4017999768,-24.875,-15.0625,-43.1875,0,0,0,1,0
1970-01-01 01:17:48.011252605,-2.834734917,4.711789131000001,8.590395927000001,0.061899997289999995,0.06539999694,0.7511000037000001,-23.375,-13.6875,-43.75,0,0,0,1,0
1970-01-01 01:17:49.011252605,-3.141192675,4.558559895,7.1538748739999996,-0.029799999669999997,0.215899989,-0.8104000092,-25.8125,-20.0,-38.0,0,0,0,1,0
1970-01-01 01:17:50.011252605,0.383072257,-0.038307227189999994,9.701305389,0.2247999907,-0.6777999996999999,0.1497000009,-21.375,18.875,-35.9375,0,0,0,1,0
1970-01-01 01:17:51.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,-0.1315999925,0.006499999668,-0.0383999981,-20.6875,22.9375,-32.6875,0,0,0,1,0
1970-01-01 01:17:52.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.0251000002,0.0251000002,-0.03859999776,-21.125,23.1875,-33.1875,0,0,0,1,0
1970-01-01 01:17:53.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.05009999871,0.0,-0.0383999981,-20.875,23.75,-33.6875,0,0,0,1,0
1970-01-01 01:17:54.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,-0.1379999965,0.02520000003,-0.03859999776,-20.875,22.875,-33.625,0,0,0,1,0
1970-01-01 01:17:55.011252605,-0.07661445438999999,-0.038307227189999994,9.701305389,0.05029999837,0.006899999919999999,-0.038499999789999996,-19.875,23.25,-34.125,0,0,0,1,0
1970-01-01 01:17:56.011252605,-0.07661445438999999,0.1149216816,9.701305389,-0.106599994,0.006499999668,0.1280999929,-20.875,23.4375,-32.875,0,0,0,1,0
1970-01-01 01:17:57.011252605,0.07661445438999999,0.1149216816,9.538499832000001,-0.08779999614,-0.1315999925,0.1278999895,-20.5625,23.4375,-33.0,0,0,0,1,0
