"Time (s)"	"Illuminance (lx)"
1.720205278E3	9.700000000E1
1.721205278E3	9.700000000E1
1.722205278E3	1.000000000E2
1.723205278E3	1.000000000E2
1.724205278E3	9.400000000E1
1.725205278E3	9.700000000E1
1.726205278E3	9.700000000E1
1.727205278E3	9.700000000E1
1.728205278E3	9.700000000E1
1.729205278E3	1.000000000E2
1.730205278E3	9.700000000E1
1.731205278E3	9.700000000E1
1.732205278E3	9.100000000E1
1.733205278E3	9.100000000E1
1.734205278E3	9.700000000E1
1.735205278E3	9.700000000E1
1.736205278E3	9.700000000E1
1.737205278E3	9.700000000E1
1.738205278E3	9.700000000E1
1.739205278E3	9.400000000E1
1.740205278E3	9.700000000E1
1.741205278E3	9.400000000E1
1.742205278E3	9.700000000E1
1.743205278E3	9.400000000E1
1.744205278E3	9.700000000E1
1.745205278E3	9.700000000E1
1.746205278E3	9.700000000E1
1.747205278E3	9.700000000E1
1.748205278E3	9.700000000E1
1.749205278E3	9.700000000E1
1.750205278E3	9.700000000E1
1.751205278E3	9.700000000E1
1.752205278E3	9.700000000E1
1.753205278E3	9.700000000E1
1.754205278E3	9.700000000E1
1.755205278E3	9.700000000E1
1.756205278E3	9.700000000E1
1.757205278E3	9.700000000E1
1.758205278E3	9.700000000E1
1.759205278E3	9.700000000E1
1.760205278E3	9.700000000E1
1.761205278E3	9.700000000E1
1.762205278E3	9.700000000E1
1.763205278E3	9.700000000E1
1.764205278E3	9.700000000E1
1.765205278E3	9.700000000E1
1.766205278E3	9.700000000E1
1.767205278E3	9.700000000E1
1.768205278E3	9.700000000E1
1.769205278E3	9.700000000E1
1.770205278E3	9.700000000E1
1.771205278E3	9.700000000E1
1.772205278E3	9.700000000E1
1.773205278E3	9.700000000E1
1.774205278E3	9.700000000E1
1.775205278E3	9.700000000E1
1.776205278E3	9.700000000E1
1.777205278E3	9.700000000E1
1.778205278E3	9.700000000E1
1.779205278E3	9.700000000E1
1.780205278E3	9.700000000E1
1.781205278E3	9.700000000E1
1.782205278E3	9.700000000E1
1.783205278E3	1.000000000E2
1.784205278E3	1.000000000E2
1.785205278E3	1.000000000E2
1.786205278E3	1.000000000E2
1.787205278E3	1.000000000E2
1.788205278E3	9.700000000E1
1.789205278E3	9.700000000E1
1.790205278E3	1.000000000E2
1.791205278E3	1.000000000E2
1.792205278E3	1.000000000E2
1.793205278E3	1.000000000E2
1.794205278E3	1.000000000E2
1.795205278E3	1.000000000E2
1.796205278E3	1.000000000E2
1.797205278E3	1.000000000E2
1.798205278E3	1.000000000E2
1.799205278E3	1.000000000E2
1.800205278E3	1.000000000E2
1.801205278E3	1.000000000E2
1.802205278E3	1.000000000E2
1.803205278E3	1.000000000E2
1.804205278E3	1.000000000E2
1.805205278E3	1.000000000E2
1.806205278E3	1.000000000E2
1.807205278E3	1.000000000E2
1.808205278E3	1.000000000E2
1.809205278E3	1.000000000E2
1.810205278E3	1.000000000E2
1.811205278E3	1.000000000E2
1.812205278E3	1.000000000E2
1.813205278E3	1.000000000E2
1.814205278E3	1.000000000E2
1.815205278E3	1.000000000E2
1.816205278E3	1.000000000E2
1.817205278E3	1.000000000E2
1.818205278E3	1.000000000E2
1.819205278E3	1.000000000E2
1.820205278E3	1.000000000E2
1.821205278E3	1.000000000E2
1.822205278E3	1.000000000E2
1.823205278E3	1.000000000E2
1.824205278E3	1.000000000E2
1.825205278E3	1.000000000E2
1.826205278E3	1.000000000E2
1.827205278E3	1.000000000E2
1.828205278E3	1.000000000E2
1.829205278E3	1.000000000E2
1.830205278E3	1.000000000E2
1.831205278E3	1.000000000E2
1.832205278E3	1.000000000E2
1.833205278E3	9.700000000E1
1.834205278E3	1.000000000E2
1.835205278E3	1.000000000E2
1.836205278E3	1.000000000E2
1.837205278E3	9.700000000E1
1.838205278E3	1.000000000E2
1.839205278E3	9.700000000E1
1.840205278E3	9.700000000E1
1.841205278E3	1.000000000E2
1.842205278E3	1.000000000E2
1.843205278E3	1.000000000E2
1.844205278E3	1.000000000E2
1.845205278E3	9.700000000E1
1.846205278E3	1.000000000E2
1.847205278E3	1.000000000E2
1.848205278E3	1.000000000E2
1.849205278E3	1.000000000E2
1.850205278E3	1.000000000E2
1.851205278E3	1.000000000E2
1.852205278E3	1.000000000E2
1.853205278E3	1.000000000E2
1.854205278E3	8.100000000E1
1.855205278E3	9.700000000E1
1.856205278E3	1.000000000E2
1.857205278E3	1.000000000E2
1.858205278E3	1.000000000E2
1.859205278E3	1.000000000E2
1.860205278E3	1.000000000E2
1.861205278E3	1.000000000E2
1.862205278E3	1.000000000E2
1.863205278E3	1.000000000E2
1.864205278E3	1.000000000E2
1.865205278E3	1.000000000E2
1.866205278E3	1.000000000E2
1.867205278E3	1.000000000E2
1.868205278E3	9.700000000E1
1.869205278E3	1.000000000E2
1.870205278E3	9.700000000E1
1.871205278E3	1.000000000E2
1.872205278E3	1.000000000E2
1.873205278E3	1.000000000E2
1.874205278E3	1.000000000E2
1.875205278E3	1.000000000E2
1.876205278E3	1.000000000E2
1.877205278E3	1.000000000E2
1.878205278E3	1.000000000E2
1.879205278E3	1.000000000E2
1.880205278E3	1.000000000E2
1.881205278E3	1.000000000E2
1.882205278E3	1.000000000E2
1.883205278E3	1.000000000E2
1.884205278E3	1.000000000E2
1.885205278E3	1.000000000E2
1.886205278E3	1.000000000E2
1.887205278E3	1.000000000E2
1.888205278E3	1.000000000E2
1.889205278E3	1.000000000E2
1.890205278E3	1.000000000E2
1.891205278E3	1.000000000E2
1.892205278E3	1.000000000E2
1.893205278E3	1.000000000E2
1.894205278E3	1.000000000E2
1.895205278E3	1.000000000E2
1.896205278E3	1.000000000E2
1.897205278E3	1.000000000E2
1.898205278E3	9.400000000E1
1.899205278E3	1.000000000E2
1.900205278E3	1.000000000E2
1.901205278E3	1.000000000E2
1.902205278E3	1.000000000E2
