"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
5.593002901E2	1.149216771E0	4.098873138E0	7.948749542E0
5.603002901E2	1.455674648E0	3.945644379E0	8.111555099E0
5.613002901E2	-5.363011956E-1	1.493981838E0	3.495534420E0
5.623002901E2	-6.895300746E-1	3.945644379E0	9.385271072E0
5.633002901E2	9.959878922E-1	4.405331135E0	6.837840080E0
5.643002901E2	-8.427590132E-1	4.711789131E0	8.743624687E0
5.653002901E2	-1.149216771E0	5.171475887E0	7.632715225E0
5.663002901E2	3.830722570E-1	3.639186621E0	7.632715225E0
5.673002901E2	-2.298433632E-1	3.945644379E0	8.743624687E0
5.683002901E2	5.363011956E-1	3.179499865E0	8.590395927E0
5.693002901E2	-2.298433632E-1	3.945644379E0	1.034295177E1
5.703002901E2	1.149216771E0	5.324704647E0	7.948749542E0
5.713002901E2	3.830722570E-1	5.784391403E0	8.590395927E0
5.723002901E2	2.298433632E-1	4.865017891E0	8.906430244E0
5.733002901E2	-1.915361404E0	3.945644379E0	1.001733971E1
5.743002901E2	6.895300746E-1	5.018246651E0	7.632715225E0
5.753002901E2	9.959878922E-1	5.784391403E0	5.880159378E0
5.763002901E2	9.959878922E-1	5.018246651E0	1.224873543E1
5.773002901E2	6.895300746E-1	4.711789131E0	8.743624687E0
5.783002901E2	-7.661445439E-2	4.865017891E0	7.316680431E0
5.793002901E2	-7.661445439E-2	4.711789131E0	7.153874874E0
5.803002901E2	1.149216771E0	3.639186621E0	8.274360657E0
5.813002901E2	-6.895300746E-1	4.711789131E0	9.701305389E0
5.823002901E2	3.830722570E-1	4.098873138E0	8.427590370E0
5.833002901E2	3.830722570E-1	4.558559895E0	9.069235802E0
5.843002901E2	7.661445439E-2	3.485957623E0	1.081221485E1
5.853002901E2	-7.661445439E-2	4.252102375E0	8.427590370E0
5.863002901E2	-7.661445439E-2	4.098873138E0	7.000645638E0
5.873002901E2	3.830722570E-1	4.558559895E0	7.000645638E0
5.883002901E2	-5.363011956E-1	4.252102375E0	9.385271072E0
5.893002901E2	-6.895300746E-1	5.171475887E0	7.000645638E0
5.903002901E2	-1.915361404E0	2.719813108E0	1.590707588E1
5.913002901E2	-1.302445769E0	6.090848923E0	8.427590370E0
5.923002901E2	-5.363011956E-1	4.098873138E0	7.316680431E0
5.933002901E2	-1.149216771E0	3.945644379E0	1.097502041E1
5.943002901E2	6.895300746E-1	5.477933407E0	9.701305389E0
5.953002901E2	5.363011956E-1	5.324704647E0	1.049618053E1
5.963002901E2	1.762132406E0	3.179499865E0	9.538499832E0
5.973002901E2	5.363011956E-1	4.098873138E0	9.385271072E0
5.983002901E2	6.895300746E-1	3.792415380E0	9.069235802E0
5.993002901E2	5.363011956E-1	4.558559895E0	8.906430244E0
6.003002901E2	-1.302445769E0	4.252102375E0	9.222464561E0
6.013002901E2	1.302445769E0	3.332728863E0	8.274360657E0
6.023002901E2	1.149216771E0	3.639186621E0	7.316680431E0
6.033002901E2	-1.149216771E0	4.865017891E0	8.906430244E0
6.043002901E2	-1.149216771E0	3.945644379E0	8.274360657E0
6.053002901E2	-1.762132406E0	5.171475887E0	9.385271072E0
6.063002901E2	-2.528276920E0	3.485957623E0	1.129105568E1
6.073002901E2	-7.661445439E-2	6.090848923E0	7.795520782E0
6.083002901E2	1.608903527E0	5.784391403E0	6.837840080E0
6.093002901E2	8.427590132E-1	4.711789131E0	6.837840080E0
6.103002901E2	1.302445769E0	4.252102375E0	8.743624687E0
6.113002901E2	1.455674648E0	4.558559895E0	8.427590370E0
6.123002901E2	-7.661445439E-2	4.865017891E0	9.222464561E0
6.133002901E2	2.298433632E-1	5.171475887E0	7.795520782E0
6.143002901E2	-1.762132406E0	5.171475887E0	1.049618053E1
6.153002901E2	-3.830722570E-1	4.098873138E0	1.176989555E1
6.163002901E2	2.221819162E0	3.639186621E0	8.427590370E0
6.173002901E2	6.895300746E-1	3.945644379E0	7.948749542E0
6.183002901E2	1.762132406E0	5.018246651E0	5.726930618E0
6.193002901E2	6.895300746E-1	5.784391403E0	9.069235802E0
6.203002901E2	-7.661445439E-2	4.865017891E0	8.111555099E0
6.213002901E2	-9.959878922E-1	5.631162167E0	7.948749542E0
6.223002901E2	-2.298433632E-1	4.252102375E0	8.590395927E0
6.233002901E2	2.298433632E-1	6.397306919E0	7.948749542E0
6.243002901E2	7.661445439E-2	5.324704647E0	7.469909191E0
6.253002901E2	5.363011956E-1	5.018246651E0	7.469909191E0
6.263002901E2	6.895300746E-1	4.252102375E0	8.590395927E0
6.273002901E2	1.762132406E0	5.477933407E0	7.469909191E0
6.283002901E2	9.959878922E-1	2.873042107E0	1.065898609E1
6.293002901E2	-6.895300746E-1	2.719813108E0	7.948749542E0
6.303002901E2	2.298433632E-1	3.485957623E0	7.632715225E0
6.313002901E2	-8.427590132E-1	3.332728863E0	1.049618053E1
6.323002901E2	-1.608903527E0	4.098873138E0	9.385271072E0
6.333002901E2	-1.762132406E0	3.945644379E0	1.001733971E1
6.343002901E2	-3.830722570E-1	5.477933407E0	7.948749542E0
6.353002901E2	7.661445439E-2	4.558559895E0	7.632715225E0
6.363002901E2	5.363011956E-1	3.332728863E0	9.069235802E0
6.373002901E2	1.149216771E0	3.639186621E0	6.521805286E0
6.383002901E2	1.455674648E0	3.332728863E0	1.018014526E1
6.393002901E2	2.298433632E-1	3.485957623E0	1.288080502E1
6.403002901E2	1.762132406E0	4.252102375E0	7.316680431E0
6.413002901E2	8.427590132E-1	4.252102375E0	9.701305389E0
6.423002901E2	3.830722570E-1	2.719813108E0	9.538499832E0
6.433002901E2	3.830722570E-1	3.179499865E0	8.906430244E0
6.443002901E2	9.959878922E-1	2.719813108E0	6.837840080E0
6.453002901E2	2.298433632E-1	5.018246651E0	7.948749542E0
6.463002901E2	1.302445769E0	5.171475887E0	9.222464561E0
6.473002901E2	9.959878922E-1	5.018246651E0	8.111555099E0
6.483002901E2	2.298433632E-1	2.873042107E0	9.385271072E0
6.493002901E2	-2.298433632E-1	2.719813108E0	9.701305389E0
6.503002901E2	-1.455674648E0	3.332728863E0	7.632715225E0
6.513002901E2	-2.221819162E0	3.639186621E0	1.018014526E1
6.523002901E2	-1.455674648E0	3.485957623E0	8.111555099E0
6.533002901E2	-6.895300746E-1	3.485957623E0	8.111555099E0
6.543002901E2	-9.959878922E-1	3.945644379E0	1.049618053E1
6.553002901E2	5.363011956E-1	2.873042107E0	9.069235802E0
6.563002901E2	9.959878922E-1	3.026270866E0	9.222464561E0
6.573002901E2	8.427590132E-1	3.332728863E0	1.018014526E1
6.583002901E2	-1.149216771E0	3.485957623E0	9.538499832E0
6.593002901E2	-1.608903527E0	3.332728863E0	8.906430244E0
6.603002901E2	-2.298433632E-1	5.324704647E0	6.837840080E0
6.613002901E2	6.895300746E-1	4.252102375E0	9.538499832E0
6.623002901E2	1.302445769E0	4.711789131E0	9.069235802E0
6.633002901E2	8.427590132E-1	5.477933407E0	8.906430244E0
6.643002901E2	-7.661445439E-2	5.937620163E0	8.427590370E0
6.653002901E2	-5.363011956E-1	4.405331135E0	9.222464561E0
6.663002901E2	-6.895300746E-1	4.865017891E0	8.274360657E0
6.673002901E2	-3.830722570E-1	5.018246651E0	7.632715225E0
6.683002901E2	-5.363011956E-1	5.631162167E0	7.948749542E0
6.693002901E2	3.830722570E-1	3.485957623E0	9.538499832E0
6.703002901E2	5.363011956E-1	3.026270866E0	9.069235802E0
6.713002901E2	5.363011956E-1	3.792415380E0	9.385271072E0
6.723002901E2	2.298433632E-1	2.719813108E0	1.113782597E1
6.733002901E2	-7.661445439E-2	3.639186621E0	8.743624687E0
6.743002901E2	-2.298433632E-1	3.639186621E0	1.018014526E1
6.753002901E2	5.363011956E-1	4.098873138E0	8.906430244E0
6.763002901E2	2.298433632E-1	3.639186621E0	8.906430244E0
6.773002901E2	-1.302445769E0	3.332728863E0	8.274360657E0
6.783002901E2	-2.375048161E0	3.485957623E0	9.864110947E0
6.793002901E2	-5.363011956E-1	3.792415380E0	8.427590370E0
6.803002901E2	7.661445439E-2	3.945644379E0	8.274360657E0
6.813002901E2	3.830722570E-1	3.792415380E0	8.590395927E0
6.823002901E2	1.302445769E0	3.179499865E0	8.743624687E0
6.833002901E2	3.830722570E-1	4.405331135E0	9.222464561E0
6.843002901E2	-3.830722570E-1	3.639186621E0	9.069235802E0
6.853002901E2	-1.608903527E0	3.945644379E0	9.222464561E0
6.863002901E2	-5.363011956E-1	3.945644379E0	8.427590370E0
6.873002901E2	2.298433632E-1	3.792415380E0	9.222464561E0
6.883002901E2	-7.661445439E-2	3.485957623E0	9.864110947E0
6.893002901E2	-2.298433632E-1	3.945644379E0	1.081221485E1
6.903002901E2	2.298433632E-1	3.639186621E0	9.538499832E0
6.913002901E2	-3.830722570E-1	4.098873138E0	8.590395927E0
6.923002901E2	-8.427590132E-1	4.865017891E0	7.632715225E0
6.933002901E2	-1.302445769E0	4.098873138E0	8.427590370E0
6.943002901E2	-1.455674648E0	4.098873138E0	8.427590370E0
6.953002901E2	-1.302445769E0	4.252102375E0	8.427590370E0
6.963002901E2	-1.149216771E0	4.098873138E0	9.222464561E0
6.973002901E2	-5.363011956E-1	4.098873138E0	8.906430244E0
6.983002901E2	-2.221819162E0	5.018246651E0	8.427590370E0
6.993002901E2	7.661445439E-2	4.405331135E0	7.316680431E0
7.003002901E2	9.959878922E-1	3.332728863E0	8.274360657E0
7.013002901E2	5.363011956E-1	3.945644379E0	8.427590370E0
7.023002901E2	2.298433632E-1	3.485957623E0	1.018014526E1
7.033002901E2	1.302445769E0	4.252102375E0	7.316680431E0
7.043002901E2	1.302445769E0	5.018246651E0	6.042964935E0
7.053002901E2	9.959878922E-1	5.324704647E0	7.316680431E0
7.063002901E2	-6.895300746E-1	3.792415380E0	9.385271072E0
7.073002901E2	-1.149216771E0	4.405331135E0	6.837840080E0
7.083002901E2	-2.375048161E0	4.405331135E0	1.018014526E1
7.093002901E2	-3.830722570E-1	4.558559895E0	6.521805286E0
7.103002901E2	-2.298433632E-1	4.252102375E0	8.906430244E0
7.113002901E2	3.830722570E-1	3.792415380E0	7.000645638E0
7.123002901E2	3.830722570E-1	4.558559895E0	8.111555099E0
7.133002901E2	-7.661445439E-2	3.332728863E0	9.701305389E0
7.143002901E2	1.149216771E0	3.179499865E0	9.385271072E0
7.153002901E2	2.298433632E-1	2.719813108E0	1.081221485E1
7.163002901E2	7.661445439E-2	3.026270866E0	7.316680431E0
7.173002901E2	-3.830722570E-1	3.026270866E0	7.469909191E0
7.183002901E2	-2.298433632E-1	2.719813108E0	1.034295177E1
7.193002901E2	-8.427590132E-1	5.018246651E0	8.274360657E0
7.203002901E2	-1.915361404E0	3.945644379E0	8.743624687E0
7.213002901E2	-2.681505919E0	4.098873138E0	7.000645638E0
7.223002901E2	-6.895300746E-1	3.332728863E0	8.743624687E0
7.233002901E2	7.661445439E-2	5.171475887E0	6.521805286E0
7.243002901E2	-8.427590132E-1	4.865017891E0	9.864110947E0
7.253002901E2	-6.895300746E-1	4.252102375E0	7.000645638E0
7.263002901E2	-1.762132406E0	4.098873138E0	6.837840080E0
7.273002901E2	7.661445439E-2	4.252102375E0	8.906430244E0
7.283002901E2	1.302445769E0	3.332728863E0	8.427590370E0
7.293002901E2	3.830722570E-1	3.179499865E0	1.018014526E1
7.303002901E2	1.455674648E0	4.252102375E0	8.743624687E0
7.313002901E2	9.959878922E-1	5.477933407E0	8.111555099E0
7.323002901E2	2.298433632E-1	4.252102375E0	9.069235802E0
7.333002901E2	-8.427590132E-1	3.945644379E0	9.222464561E0
7.343002901E2	-1.455674648E0	4.558559895E0	8.274360657E0
7.353002901E2	7.661445439E-2	3.792415380E0	8.111555099E0
7.363002901E2	-6.895300746E-1	5.171475887E0	8.906430244E0
7.373002901E2	5.363011956E-1	5.018246651E0	7.153874874E0
7.383002901E2	8.427590132E-1	4.098873138E0	8.427590370E0
7.393002901E2	-3.830722570E-1	3.945644379E0	1.018014526E1
7.403002901E2	6.895300746E-1	3.945644379E0	9.385271072E0
7.413002901E2	-3.830722570E-1	2.566584110E0	1.670195198E1
7.423002901E2	1.149216771E0	5.324704647E0	8.906430244E0
7.433002901E2	-1.302445769E0	5.477933407E0	8.906430244E0
7.443002901E2	-5.363011956E-1	4.405331135E0	8.274360657E0
7.453002901E2	3.830722570E-1	5.477933407E0	8.427590370E0
7.463002901E2	2.221819162E0	6.550535679E0	8.743624687E0
7.473002901E2	1.302445769E0	5.784391403E0	6.042964935E0
7.483002901E2	9.959878922E-1	5.324704647E0	5.880159378E0
7.493002901E2	1.762132406E0	4.405331135E0	8.427590370E0
7.503002901E2	1.762132406E0	4.558559895E0	8.274360657E0
7.513002901E2	1.762132406E0	4.865017891E0	8.274360657E0
7.523002901E2	8.427590132E-1	5.784391403E0	8.274360657E0
7.533002901E2	1.302445769E0	5.784391403E0	5.726930618E0
7.543002901E2	-8.427590132E-1	5.324704647E0	7.948749542E0
7.553002901E2	2.298433632E-1	5.171475887E0	8.427590370E0
7.563002901E2	3.830722570E-1	4.405331135E0	7.469909191E0
7.573002901E2	8.427590132E-1	4.865017891E0	6.837840080E0
7.583002901E2	7.661445439E-2	4.865017891E0	9.069235802E0
7.593002901E2	6.895300746E-1	4.711789131E0	8.743624687E0
7.603002901E2	-9.959878922E-1	5.477933407E0	8.427590370E0
7.613002901E2	-3.830722570E-1	4.405331135E0	9.069235802E0
7.623002901E2	1.149216771E0	5.784391403E0	8.274360657E0
7.633002901E2	3.830722570E-1	5.784391403E0	8.427590370E0
7.643002901E2	2.298433632E-1	4.865017891E0	7.795520782E0
7.653002901E2	3.830722570E-1	3.332728863E0	1.034295177E1
7.663002901E2	2.298433632E-1	3.945644379E0	9.385271072E0
7.673002901E2	2.068590164E0	5.018246651E0	7.153874874E0
7.683002901E2	-1.915361404E0	2.719813108E0	7.000645638E0
7.693002901E2	-6.512228489E0	1.187524080E0	4.769249916E0
7.703002901E2	-6.665457726E0	-6.512228847E-1	7.153874874E0
7.713002901E2	-1.915361404E0	1.953668594E0	7.948749542E0
7.723002901E2	-9.959878922E-1	6.550535679E0	7.000645638E0
7.733002901E2	-2.298433632E-1	4.865017891E0	7.153874874E0
7.743002901E2	2.298433632E-1	4.098873138E0	8.274360657E0
7.753002901E2	9.959878922E-1	3.179499865E0	8.274360657E0
7.763002901E2	6.895300746E-1	3.485957623E0	1.097502041E1
7.773002901E2	-8.427590132E-1	5.937620163E0	7.632715225E0
7.783002901E2	-8.427590132E-1	5.784391403E0	8.111555099E0
7.793002901E2	-7.661445439E-2	5.171475887E0	7.948749542E0
7.803002901E2	2.298433632E-1	5.477933407E0	6.521805286E0
7.813002901E2	-9.959878922E-1	3.792415380E0	9.864110947E0
7.823002901E2	7.661445439E-2	3.485957623E0	8.743624687E0
7.833002901E2	2.298433632E-1	3.792415380E0	9.385271072E0
7.843002901E2	3.830722570E-1	3.179499865E0	1.001733971E1
7.853002901E2	2.298433632E-1	3.026270866E0	9.701305389E0
7.863002901E2	-3.830722570E-1	4.252102375E0	8.906430244E0
7.873002901E2	-1.302445769E0	3.639186621E0	7.948749542E0
7.883002901E2	-2.068590164E0	2.873042107E0	1.081221485E1
7.893002901E2	-9.959878922E-1	3.179499865E0	9.538499832E0
7.903002901E2	-2.298433632E-1	3.026270866E0	9.538499832E0
7.913002901E2	7.661445439E-2	2.873042107E0	9.385271072E0
7.923002901E2	9.959878922E-1	3.945644379E0	7.948749542E0
7.933002901E2	7.661445439E-2	3.945644379E0	1.081221485E1
7.943002901E2	-3.830722570E-1	3.792415380E0	6.358999729E0
7.953002901E2	-2.298433632E-1	3.792415380E0	7.632715225E0
7.963002901E2	-5.363011956E-1	3.332728863E0	1.081221485E1
7.973002901E2	2.298433632E-1	3.179499865E0	9.538499832E0
7.983002901E2	-2.298433632E-1	2.566584110E0	9.538499832E0
7.993002901E2	-7.661445439E-2	2.873042107E0	1.113782597E1
8.003002901E2	3.830722570E-1	2.873042107E0	9.864110947E0
8.013002901E2	6.895300746E-1	2.719813108E0	9.538499832E0
8.023002901E2	9.959878922E-1	3.179499865E0	8.111555099E0
8.033002901E2	6.895300746E-1	3.026270866E0	9.701305389E0
8.043002901E2	3.830722570E-1	3.485957623E0	8.274360657E0
8.053002901E2	5.363011956E-1	3.485957623E0	8.906430244E0
8.063002901E2	-3.830722570E-1	3.332728863E0	8.427590370E0
8.073002901E2	-2.068590164E0	3.639186621E0	8.111555099E0
8.083002901E2	-3.830722570E-1	5.784391403E0	8.427590370E0
8.093002901E2	3.830722570E-1	6.397306919E0	8.111555099E0
8.103002901E2	1.762132406E0	5.018246651E0	7.948749542E0
8.113002901E2	1.455674648E0	5.018246651E0	8.743624687E0
8.123002901E2	2.068590164E0	5.631162167E0	7.153874874E0
8.133002901E2	-5.363011956E-1	5.171475887E0	1.049618053E1
8.143002901E2	-5.363011956E-1	5.477933407E0	7.632715225E0
8.153002901E2	-1.302445769E0	8.810662031E-1	9.222464561E0
8.163002901E2	-8.427590132E-1	-9.576807022E-1	1.049618053E1
8.173002901E2	-7.661445439E-2	-3.447650373E-1	8.427590370E0
8.183002901E2	-2.298433632E-1	-3.830722719E-2	9.222464561E0
8.193002901E2	-2.834734917E0	8.810662031E-1	2.036029053E1
8.203002901E2	-9.959878922E-1	2.260126352E0	6.358999729E0
8.213002901E2	-9.959878922E-1	2.681505978E-1	1.208592987E1
8.223002901E2	-2.298433632E-1	-4.979939461E-1	1.304361057E1
8.233002901E2	-1.302445769E0	1.187524080E0	7.000645638E0
8.243002901E2	-1.762132406E0	1.187524080E0	7.632715225E0
8.253002901E2	-9.959878922E-1	1.493981838E0	1.018014526E1
8.263002901E2	5.363011956E-1	2.106897593E0	7.948749542E0
8.273002901E2	-5.363011956E-1	4.558559895E0	9.538499832E0
8.283002901E2	-2.298433632E-1	4.711789131E0	5.564124584E0
8.293002901E2	-7.661445439E-2	5.937620163E0	5.085284233E0
8.303002901E2	7.661445439E-2	4.252102375E0	1.097502041E1
8.313002901E2	5.363011956E-1	5.324704647E0	7.000645638E0
8.323002901E2	-1.762132406E0	4.711789131E0	6.675034523E0
8.333002901E2	-2.681505919E0	4.098873138E0	1.034295177E1
8.343002901E2	5.363011956E-1	3.026270866E0	8.274360657E0
8.353002901E2	8.427590132E-1	4.558559895E0	5.248090267E0
8.363002901E2	-2.375048161E0	4.558559895E0	1.081221485E1
8.373002901E2	1.149216771E0	5.631162167E0	6.205770969E0
8.383002901E2	6.895300746E-1	4.252102375E0	8.274360657E0
8.393002901E2	-8.427590132E-1	6.244078159E0	6.358999729E0
8.403002901E2	-3.830722570E-1	5.171475887E0	9.701305389E0
8.413002901E2	1.455674648E0	6.090848923E0	6.205770969E0
8.423002901E2	6.895300746E-1	5.477933407E0	7.316680431E0
8.433002901E2	3.830722570E-1	5.631162167E0	8.427590370E0
8.443002901E2	-2.987963676E0	3.026270866E0	1.431732655E1
8.453002901E2	-2.221819162E0	3.485957623E0	1.018014526E1
8.463002901E2	-3.830722570E-1	3.026270866E0	1.272757626E1
8.473002901E2	3.830722570E-1	3.179499865E0	7.632715225E0
8.483002901E2	5.363011956E-1	4.252102375E0	7.632715225E0
8.493002901E2	-5.363011956E-1	2.106897593E0	7.795520782E0
8.503002901E2	-8.427590132E-1	2.873042107E0	7.153874874E0
8.513002901E2	5.363011956E-1	4.558559895E0	4.606443882E0
8.523002901E2	-6.895300746E-1	2.260126352E0	1.097502041E1
8.533002901E2	1.149216771E0	3.026270866E0	7.469909191E0
8.543002901E2	-7.661445439E-2	2.873042107E0	9.222464561E0
8.553002901E2	-7.661445439E-2	6.397306919E0	6.675034523E0
8.563002901E2	-5.363011956E-1	3.026270866E0	8.743624687E0
8.573002901E2	-5.363011956E-1	1.034295082E0	1.160709000E1
8.583002901E2	-2.298433632E-1	1.493981838E0	1.335964584E1
8.593002901E2	9.959878922E-1	3.485957623E0	9.222464561E0
8.603002901E2	1.608903527E0	2.260126352E0	9.069235802E0
8.613002901E2	1.762132406E0	3.485957623E0	8.111555099E0
8.623002901E2	-2.298433632E-1	3.639186621E0	1.081221485E1
8.633002901E2	-1.762132406E0	2.260126352E0	9.701305389E0
8.643002901E2	-2.987963676E0	2.413355350E0	1.001733971E1
8.653002901E2	-1.302445769E0	2.873042107E0	9.385271072E0
8.663002901E2	1.608903527E0	4.213795066E-1	1.097502041E1
8.673002901E2	-7.661445439E-2	1.493981838E0	8.906430244E0
8.683002901E2	5.363011956E-1	2.719813108E0	7.795520782E0
8.693002901E2	-1.302445769E0	2.873042107E0	9.864110947E0
8.703002901E2	-2.987963676E0	3.026270866E0	1.176989555E1
8.713002901E2	1.149216771E0	3.792415380E0	2.863465309E0
8.723002901E2	1.762132406E0	3.026270866E0	3.658340216E0
8.733002901E2	7.661445439E-2	4.865017891E0	7.316680431E0
8.743002901E2	3.830722570E-1	3.639186621E0	1.208592987E1
8.753002901E2	2.375048161E0	3.945644379E0	6.675034523E0
8.763002901E2	2.375048161E0	4.252102375E0	4.932055473E0
8.773002901E2	5.363011956E-1	1.800439715E0	1.145386124E1
8.783002901E2	-6.895300746E-1	4.098873138E0	8.427590370E0
8.793002901E2	3.830722570E-1	2.873042107E0	1.145386124E1
8.803002901E2	-7.661445439E-2	1.149216816E-1	1.145386124E1
8.813002901E2	1.915361404E0	2.106897593E0	8.906430244E0
8.823002901E2	-7.661445439E-2	2.566584110E0	8.427590370E0
8.833002901E2	1.302445769E0	1.647210717E0	8.590395927E0
8.843002901E2	6.895300746E-1	1.953668594E0	6.358999729E0
8.853002901E2	8.427590132E-1	3.639186621E0	1.034295177E1
8.863002901E2	-7.661445439E-2	1.953668594E0	9.385271072E0
8.873002901E2	-7.661445439E-2	1.647210717E0	1.001733971E1
8.883002901E2	-9.959878922E-1	1.953668594E0	7.948749542E0
8.893002901E2	3.830722570E-1	2.719813108E0	7.948749542E0
8.903002901E2	-8.427590132E-1	1.340752959E0	1.145386124E1
8.913002901E2	-1.455674648E0	1.187524080E0	1.065898609E1
8.923002901E2	-3.830722570E-1	1.647210717E0	7.632715225E0
8.933002901E2	9.959878922E-1	1.647210717E0	9.385271072E0
8.943002901E2	-1.455674648E0	-3.447650373E-1	1.145386124E1
8.953002901E2	-7.661445439E-2	2.681505978E-1	7.153874874E0
8.963002901E2	-7.661445439E-2	7.278373241E-1	8.906430244E0
8.973002901E2	-1.762132406E0	2.681505978E-1	1.049618053E1
8.983002901E2	3.830722570E-1	1.800439715E0	5.880159378E0
8.993002901E2	-7.661445439E-2	1.034295082E0	9.701305389E0
9.003002901E2	3.830722570E-1	2.719813108E0	9.222464561E0
9.013002901E2	-6.895300746E-1	2.413355350E0	7.948749542E0
9.023002901E2	-1.915361404E0	1.953668594E0	9.538499832E0
9.033002901E2	-8.427590132E-1	-4.979939461E-1	5.564124584E0
9.043002901E2	8.427590132E-1	8.810662031E-1	1.193270111E1
9.053002901E2	1.302445769E0	1.647210717E0	1.145386124E1
9.063002901E2	1.455674648E0	1.953668594E0	8.906430244E0
9.073002901E2	6.895300746E-1	1.647210717E0	8.274360657E0
9.083002901E2	1.762132406E0	4.213795066E-1	8.590395927E0
9.093002901E2	3.830722570E-1	8.810662031E-1	9.701305389E0
9.103002901E2	-7.661445439E-2	2.873042107E0	9.701305389E0
9.113002901E2	9.959878922E-1	3.332728863E0	9.864110947E0
9.123002901E2	7.661445439E-2	1.953668594E0	6.837840080E0
9.133002901E2	8.427590132E-1	2.413355350E0	8.274360657E0
9.143002901E2	2.221819162E0	2.719813108E0	7.469909191E0
9.153002901E2	2.298433632E-1	2.873042107E0	5.564124584E0
9.163002901E2	-1.149216771E0	7.278373241E-1	1.511220074E1
9.173002901E2	-1.149216771E0	1.340752959E0	1.065898609E1
9.183002901E2	-3.830722570E-1	2.260126352E0	8.590395927E0
9.193002901E2	1.149216771E0	2.260126352E0	6.521805286E0
9.203002901E2	1.608903527E0	2.719813108E0	1.081221485E1
9.213002901E2	5.363011956E-1	4.252102375E0	7.469909191E0
9.223002901E2	-7.661445439E-2	2.566584110E0	9.538499832E0
9.233002901E2	-1.149216771E0	2.566584110E0	1.001733971E1
9.243002901E2	-1.455674648E0	1.493981838E0	1.034295177E1
9.253002901E2	-5.363011956E-1	2.260126352E0	7.000645638E0
9.263002901E2	-3.830722570E-1	2.106897593E0	8.906430244E0
9.273002901E2	-2.298433632E-1	8.810662031E-1	1.448013210E1
9.283002901E2	-1.149216771E0	1.800439715E0	1.176989555E1
9.293002901E2	-7.661445439E-2	1.647210717E0	9.538499832E0
9.303002901E2	-3.830722570E-1	1.034295082E0	9.864110947E0
9.313002901E2	-1.149216771E0	2.719813108E0	1.034295177E1
9.323002901E2	-3.830722570E-1	4.865017891E0	1.034295177E1
9.333002901E2	-2.298433632E-1	4.098873138E0	8.590395927E0
9.343002901E2	5.363011956E-1	2.873042107E0	9.701305389E0
9.353002901E2	5.363011956E-1	1.953668594E0	1.018014526E1
9.363002901E2	6.895300746E-1	2.873042107E0	8.906430244E0
9.373002901E2	-9.959878922E-1	1.647210717E0	1.129105568E1
9.383002901E2	8.427590132E-1	2.106897593E0	7.948749542E0
9.393002901E2	5.363011956E-1	1.647210717E0	8.590395927E0
9.403002901E2	5.363011956E-1	1.493981838E0	1.001733971E1
9.413002901E2	2.298433632E-1	2.260126352E0	9.701305389E0
9.423002901E2	-7.661445439E-2	2.719813108E0	1.129105568E1
9.433002901E2	1.149216771E0	1.953668594E0	8.743624687E0
9.443002901E2	-8.427590132E-1	5.018246651E0	8.590395927E0
9.453002901E2	-2.298433632E-1	4.252102375E0	1.065898609E1
9.463002901E2	-1.455674648E0	4.252102375E0	8.111555099E0
9.473002901E2	-3.830722570E-1	3.332728863E0	1.081221485E1
9.483002901E2	-3.830722570E-1	2.719813108E0	6.837840080E0
9.493002901E2	-3.830722570E-1	2.260126352E0	1.065898609E1
9.503002901E2	-7.661445439E-2	3.945644379E0	7.316680431E0
9.513002901E2	1.915361404E0	5.324704647E0	6.205770969E0
9.523002901E2	2.298433632E-1	2.566584110E0	6.521805286E0
9.533002901E2	7.661445439E-2	2.260126352E0	9.538499832E0
9.543002901E2	9.959878922E-1	2.566584110E0	1.049618053E1
9.553002901E2	-6.895300746E-1	3.026270866E0	9.385271072E0
9.563002901E2	-2.298433632E-1	1.953668594E0	1.463336086E1
9.573002901E2	-9.959878922E-1	1.187524080E0	1.081221485E1
9.583002901E2	-2.375048161E0	1.493981838E0	9.864110947E0
9.593002901E2	-1.149216771E0	7.278373241E-1	1.463336086E1
9.603002901E2	3.830722570E-1	2.873042107E0	7.948749542E0
9.613002901E2	6.895300746E-1	1.647210717E0	9.385271072E0
9.623002901E2	8.427590132E-1	3.792415380E0	1.001733971E1
9.633002901E2	8.427590132E-1	2.106897593E0	1.081221485E1
9.643002901E2	9.959878922E-1	1.647210717E0	9.701305389E0
9.653002901E2	2.298433632E-1	1.647210717E0	7.469909191E0
9.663002901E2	-1.608903527E0	1.340752959E0	1.193270111E1
9.673002901E2	-5.363011956E-1	8.810662031E-1	1.001733971E1
9.683002901E2	2.298433632E-1	1.034295082E0	9.538499832E0
9.693002901E2	-7.661445439E-2	8.810662031E-1	1.065898609E1
9.703002901E2	3.830722570E-1	1.647210717E0	9.864110947E0
9.713002901E2	8.427590132E-1	2.873042107E0	4.606443882E0
9.723002901E2	-1.762132406E0	1.493981838E0	1.383848572E1
9.733002901E2	-5.363011956E-1	1.800439715E0	9.864110947E0
9.743002901E2	3.830722570E-1	1.953668594E0	9.701305389E0
9.753002901E2	1.149216771E0	1.493981838E0	1.049618053E1
9.763002901E2	5.363011956E-1	1.800439715E0	8.743624687E0
9.773002901E2	9.959878922E-1	1.800439715E0	1.018014526E1
