"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3,531026823E1;2,547999918E-1;-1,675799966E0;1,599499941E0
3,631026823E1;1,533999890E-1;9,257999659E-1;-2,225999981E-1
3,731026823E1;-1,647199988E0;-1,009999961E-2;-3,865000010E-1
3,831026823E1;-2,744999826E-1;4,415999949E-1;3,517999947E-1
3,931026823E1;-1,110999942E0;-1,042699933E0;-9,030000120E-2
4,031026823E1;2,753499985E0;-1,551199913E0;-3,792699814E0
4,131026823E1;-7,930999994E-1;3,798999786E-1;-1,529699922E0
4,231026823E1;1,529500008E0;2,926999927E-1;-2,202199936E0
4,331026823E1;7,945999503E-1;-3,792999983E-1;1,612999886E-1
4,431026823E1;9,502999783E-1;9,104999900E-1;-2,535799980E0
4,531026823E1;-5,709999800E-1;-3,488999903E-1;-1,395999938E-1
4,631026823E1;2,040999979E-1;7,699999958E-2;-2,370999902E-1
4,731026823E1;-2,579999901E-2;1,856999993E-1;1,251600027E0
4,831026823E1;1,171000004E-1;-4,360000044E-2;5,261999965E-1
4,931026823E1;2,462999970E-1;5,447999835E-1;-8,509999514E-2
5,031026823E1;5,558999777E-1;-1,358299971E0;1,123799920E0
5,131026823E1;-1,202399969E0;1,349999942E-2;-7,109999657E-1
5,231026823E1;-4,671999812E-1;-5,700000003E-2;3,694999814E-1
5,331026823E1;-4,143999815E-1;3,204999864E-1;-7,229999900E-1
5,431026823E1;-1,451099992E0;-7,529999614E-1;6,220999718E0
5,531026823E1;1,587999910E-1;3,457999825E-1;1,613499999E0
5,631026823E1;-8,544999957E-1;-7,999999449E-3;1,493600011E0
5,731026823E1;-4,095999897E-1;-6,924999952E-1;1,391699910E0
5,831026823E1;-2,685999870E-1;5,539999604E-1;-1,888199925E0
5,931026823E1;9,254999757E-1;-1,879399896E0;1,047399998E0
6,031026823E1;-1,076699972E0;5,108999610E-1;-7,520999908E-1
6,131026823E1;1,054499984E0;1,478500009E0;-1,876699924E0
6,231026823E1;6,699999794E-3;4,010999799E-1;-5,045999885E-1
6,331026823E1;-4,904999733E-1;5,252999663E-1;8,049999923E-2
6,431026823E1;7,140000165E-2;4,675999880E-1;-4,323999882E-1
6,531026823E1;-7,700999975E-1;5,444999933E-1;-1,179299951E0
6,631026823E1;3,249000013E-1;-1,272999942E-1;2,454999983E-1
6,731026823E1;-7,299999706E-3;7,099999487E-2;4,679999873E-2
6,831026823E1;-3,273999989E-1;2,949000001E-1;1,112999991E-1
6,931026823E1;-1,180000007E-1;-1,252000034E-1;9,638999701E-1
7,031026823E1;-1,921999902E-1;1,868999898E-1;3,319999948E-2
7,131026823E1;-1,459999979E-1;5,699999630E-3;-2,558999956E-1
7,231026823E1;1,982999891E-1;2,383999974E-1;-1,638000011E-1
7,331026823E1;-2,620000020E-2;-4,639999941E-2;4,059999883E-1
7,431026823E1;1,184000000E-1;1,489999983E-2;1,451999992E-1
7,531026823E1;1,741999984E-1;-1,081999987E-1;1,232999936E-1
7,631026823E1;-3,209999949E-2;7,339999825E-2;7,580000162E-2
7,731026823E1;-4,253999889E-1;5,874999762E-1;1,463999897E-1
7,831026823E1;1,913199902E0;2,275999933E-1;-3,042099953E0
7,931026823E1;-8,222000003E-1;1,010200024E0;3,534999788E-1
8,031026823E1;-7,543999553E-1;1,193000004E-1;9,085999727E-1
8,131026823E1;8,657999635E-1;-2,679999918E-2;-3,696999848E-1
8,231026823E1;2,437999994E-1;-4,652999938E-1;1,527999938E-1
8,331026823E1;-9,309999943E-1;4,730999768E-1;2,541199923E0
8,431026823E1;-1,417999983E0;1,182999983E-1;2,158299923E0
8,531026823E1;-6,639999896E-2;-5,689999834E-2;8,731999993E-1
8,631026823E1;-2,292999923E-1;7,892000079E-1;2,924999893E-1
8,731026823E1;-8,095999956E-1;-5,799999833E-1;5,419999734E-2
8,831026823E1;-3,467999995E-1;-1,406999975E-1;-7,387999892E-1
8,931026823E1;-5,119999647E-1;2,079999894E-1;-7,232999802E-1
9,031026823E1;3,379999846E-2;5,794999599E-1;-2,129199982E0
9,131026823E1;-1,271999955E0;-2,867999971E-1;1,721499920E0
9,231026823E1;-1,612900019E0;-9,809999913E-2;1,817600012E0
9,331026823E1;-1,173999980E-1;-9,380000085E-2;-1,354900002E0
9,431026823E1;8,860999942E-1;9,734999537E-1;-6,017000079E-1
9,531026823E1;-8,693999648E-1;4,479999840E-1;-1,425999999E0
9,631026823E1;1,040799975E0;-7,559999824E-2;1,843999922E-1
9,731026823E1;-6,712999940E-1;6,706999540E-1;4,615999758E-1
9,831026823E1;-1,728999913E-1;2,307000011E-1;6,216999888E-1
9,931026823E1;2,184000015E-1;-5,181999803E-1;-2,926999927E-1
1,003102682E2;2,145999968E-1;-1,064599991E0;2,137099981E0
1,013102682E2;-1,845499992E0;-2,492999882E-1;1,066999957E-1
1,023102682E2;1,195899963E0;3,231000006E-1;-6,358000040E-1
1,033102682E2;-1,756999940E-1;3,889999986E-1;-1,914999932E-1
1,043102682E2;6,737999916E-1;-3,608999848E-1;7,707999945E-1
1,053102682E2;-3,130000085E-2;3,208000064E-1;-1,025200009E0
1,063102682E2;5,799999926E-3;5,378000140E-1;6,729999930E-2
1,073102682E2;-5,461999774E-1;4,490000010E-2;-2,300000051E-3
1,083102682E2;-1,129099965E0;-4,140999913E-1;1,011799932E0
1,093102682E2;9,869999886E-1;1,053999960E-1;1,208999977E-1
1,103102682E2;-3,940999806E-1;1,142999977E-1;5,909999833E-2
1,113102682E2;-4,389999807E-2;6,186999679E-1;-5,004999638E-1
1,123102682E2;1,815000027E-1;4,425999820E-1;1,973999888E-1
1,133102682E2;-1,844499946E0;4,468999803E-1;6,897999644E-1
1,143102682E2;4,729999900E-1;9,932000041E-1;-2,310999930E-1
1,153102682E2;1,903999895E-1;-4,206999838E-1;2,355999947E-1
1,163102682E2;-7,699999958E-3;-1,197199941E0;-5,275999904E-1
1,173102682E2;-4,038999975E-1;4,987999797E-1;2,041999996E-1
1,183102682E2;-7,667999864E-1;3,655999899E-1;-1,055799961E0
1,193102682E2;-1,671999931E0;-1,762000024E-1;1,555299997E0
1,203102682E2;8,366000056E-1;4,259999990E-1;1,392000020E-1
1,213102682E2;1,089200020E0;-9,162999988E-1;-3,319999874E-1
1,223102682E2;2,629999816E-1;8,299999870E-3;4,159999788E-1
1,233102682E2;-7,742999792E-1;7,324000001E-1;-1,636999995E-1
1,243102682E2;-2,009899855E0;5,392000079E-1;7,403999567E-1
1,253102682E2;9,044999480E-1;7,150999904E-1;-2,483899832E0
1,263102682E2;1,062600017E0;-5,044999719E-1;-4,989999905E-2
1,273102682E2;2,208999991E-1;-4,136999846E-1;7,252999544E-1
1,283102682E2;-3,937000036E-1;7,599999756E-2;1,032899976E0
1,293102682E2;-1,330199957E0;-7,544999719E-1;1,648299932E0
1,303102682E2;5,419999957E-1;5,547999740E-1;-1,636899948E0
1,313102682E2;6,037999988E-1;2,356999964E-1;-2,094099998E0
1,323102682E2;5,128999949E-1;-4,332000017E-1;1,238799930E0
1,333102682E2;1,036999971E-1;-3,732999861E-1;-1,934999973E-1
1,343102682E2;-8,493999839E-1;-5,220000148E-1;-1,447999924E-1
1,353102682E2;-1,510999948E-1;-5,257999897E-1;1,364300013E0
1,363102682E2;-2,518000007E-1;6,768999696E-1;1,610899925E0
1,373102682E2;-1,630999893E-1;4,140999913E-1;-1,604900002E0
1,383102682E2;4,865999818E-1;-1,989999972E-2;7,044999599E-1
1,393102682E2;-9,362999797E-1;-3,881999850E-1;1,735399961E0
1,403102682E2;-4,812999964E-1;3,016999960E-1;3,823999763E-1
1,413102682E2;3,164999783E-1;1,579999924E-1;7,269999981E-1
1,423102682E2;7,798999548E-1;-4,213999808E-1;-3,100999892E-1
1,433102682E2;-2,500000000E-1;1,995999962E-1;5,623999834E-1
1,443102682E2;2,988999784E-1;-7,956999540E-1;-1,523899913E0
1,453102682E2;1,136999950E-1;1,186499953E0;6,460999846E-1
1,463102682E2;1,524699926E0;-1,222599983E0;1,308200002E0
1,473102682E2;-3,844999969E-1;-1,378999949E-1;2,926000059E-1
1,483102682E2;-5,364999771E-1;1,278999895E-1;1,654999971E0
1,493102682E2;-2,274999917E-1;-2,965999842E-1;-3,979999945E-2
1,503102682E2;6,574000120E-1;6,567999721E-1;-1,095399976E0
1,513102682E2;6,426999569E-1;-7,229999900E-1;-3,093000054E-1
1,523102682E2;1,999999862E-3;2,759999931E-1;5,126000047E-1
1,533102682E2;-6,268000007E-1;4,699999839E-2;1,706699967E0
1,543102682E2;-1,613999963E0;3,429999948E-1;8,955000043E-1
1,553102682E2;9,047999978E-1;4,774999917E-1;-6,883999705E-1
1,563102682E2;7,364000082E-1;1,955999881E-1;3,039000034E-1
1,573102682E2;-9,876999855E-1;6,791999936E-1;-9,679999948E-1
1,583102682E2;5,245999694E-1;8,545999527E-1;-9,547999501E-1
1,593102682E2;5,511999726E-1;-3,109999932E-2;-8,278999925E-1
1,603102682E2;-1,346300006E0;3,725000024E-1;8,862999678E-1
1,613102682E2;8,459999561E-1;-2,734999955E-1;1,559199929E0
1,623102682E2;3,222000003E-1;-2,575999796E-1;-2,557999790E-1
1,633102682E2;-7,074999809E-1;1,867000014E-1;2,317999899E-1
1,643102682E2;-1,006399989E0;-2,901999950E-1;-5,533999801E-1
1,653102682E2;9,355999827E-1;-4,953999817E-1;9,020999670E-1
1,663102682E2;6,151999831E-1;6,229999661E-2;8,197000027E-1
1,673102682E2;-1,694700003E0;3,064000010E-1;1,219999976E-2
1,683102682E2;9,719999880E-2;5,178999901E-1;-8,032000065E-1
1,693102682E2;2,111999989E-1;-8,693999648E-1;2,438099861E0
1,703102682E2;-3,506999910E-1;6,628999710E-1;1,045999974E-1
1,713102682E2;-1,092000008E0;5,689999834E-2;5,737000108E-1
1,723102682E2;9,301999807E-1;-5,906000137E-1;2,785199881E0
1,733102682E2;9,338999987E-1;5,615000129E-1;1,485499978E0
1,743102682E2;-4,087999761E-1;-7,154999971E-1;1,177999973E-1
1,753102682E2;-1,063099980E0;-4,794999957E-1;7,999999449E-3
1,763102682E2;4,018999934E-1;3,867000043E-1;7,688999772E-1
1,773102682E2;2,284999937E-1;-3,700000048E-1;2,529999912E-1
1,783102682E2;-1,460999995E-1;-2,403999865E-1;1,115499973E0
1,793102682E2;-4,020999968E-1;-3,975999951E-1;-8,501999974E-1
1,803102682E2;5,263999701E-1;6,671000123E-1;-2,523200035E0
1,813102682E2;1,180499911E0;-4,727999866E-1;-1,261500001E0
1,823102682E2;6,539999694E-2;1,446999907E-1;-4,100999832E-1
1,833102682E2;-7,530000061E-2;3,303999901E-1;-1,636600018E0
1,843102682E2;-1,197000027E0;-1,239999942E-2;7,328000069E-1
1,853102682E2;5,633000135E-1;2,044999897E-1;8,677999973E-1
1,863102682E2;1,935999990E-1;8,009999990E-2;-4,127999842E-1
1,873102682E2;-9,044999480E-1;-3,019999899E-2;2,050899982E0
1,883102682E2;-1,263099909E0;1,917999983E-1;2,531000078E-1
1,893102682E2;8,876000047E-1;-2,563000023E-1;1,782299995E0
1,903102682E2;6,164999604E-1;-5,728999972E-1;-3,249999881E-2
1,913102682E2;9,283999801E-1;5,342000127E-1;1,006299973E0
1,923102682E2;-7,405999899E-1;2,563999891E-1;2,748999894E-1
1,933102682E2;-1,148199916E0;-3,070000000E-2;1,561999917E-1
1,943102682E2;6,794999838E-1;2,884999812E-1;-1,918099999E0
1,953102682E2;-3,783999979E-1;7,430999875E-1;1,350099921E0
1,963102682E2;-3,449999914E-2;-8,339999616E-2;3,346000016E-1
1,973102682E2;7,662999630E-1;-8,299999684E-2;-1,947899938E0
1,983102682E2;9,017999768E-1;-4,837999940E-1;-4,845999777E-1
1,993102682E2;7,094999552E-1;2,769999802E-1;5,856999755E-1
2,003102682E2;9,648000002E-1;-5,351999998E-1;6,663999557E-1
2,013102682E2;-7,768999934E-1;1,239999942E-2;2,012599945E0
2,023102682E2;-3,807999790E-1;-4,524999857E-1;6,568099976E0
2,033102682E2;-6,179999933E-2;5,285999775E-1;1,375100017E0
2,043102682E2;7,404999733E-1;-4,741999805E-1;1,125299931E0
2,053102682E2;7,173999548E-1;-1,147099972E0;-2,523000002E0
2,063102682E2;2,719999850E-2;-7,035999894E-1;1,209999993E-2
2,073102682E2;1,036299944E0;-1,273999959E-1;2,014999866E0
2,083102682E2;-1,205099940E0;7,969999909E-1;3,452499866E0
2,093102682E2;-1,349900007E0;1,135399938E0;4,871999919E-1
2,103102682E2;-6,068999767E-1;1,160699964E0;-3,413800001E0
2,113102682E2;-5,769000053E-1;6,911999583E-1;-1,113299966E0
2,123102682E2;5,795999765E-1;-7,894999981E-1;1,440899968E0
2,133102682E2;-5,221999884E-1;-2,944999933E-1;-2,152999938E-1
2,143102682E2;7,737999558E-1;-2,038999945E-1;1,342599988E0
2,153102682E2;4,782999754E-1;2,421000004E-1;-1,315999985E0
2,163102682E2;-5,877999663E-1;1,782099962E0;-2,702499866E0
2,173102682E2;6,897999644E-1;-1,674000025E-1;5,505999923E-1
2,183102682E2;-6,665999889E-1;-4,308999777E-1;-4,199000001E-1
2,193102682E2;1,399999950E-2;6,924999952E-1;-1,562699914E0
2,203102682E2;-5,559999868E-2;-3,375000060E-1;-3,029299974E0
2,213102682E2;-1,701999903E-1;-8,089999557E-1;-1,101999998E0
2,223102682E2;2,246999890E-1;-3,233999908E-1;-1,307699919E0
2,233102682E2;-2,039999887E-2;-2,505999804E-1;4,953999817E-1
2,243102682E2;7,198999524E-1;7,892000079E-1;-1,598999977E0
2,253102682E2;6,216999888E-1;-1,578699946E0;8,746999502E-1
2,263102682E2;4,095999897E-1;-4,745999873E-1;2,277499914E0
2,273102682E2;1,680999994E-1;2,745999992E-1;1,173999980E-1
2,283102682E2;-6,838999987E-1;8,915999532E-1;-2,160899878E0
2,293102682E2;1,038399935E0;-1,059100032E0;3,016299963E0
2,303102682E2;-1,079999954E-1;6,377999783E-1;5,268999934E-1
2,313102682E2;-1,359799981E0;1,955999881E-1;-1,119899988E0
2,323102682E2;2,847999930E-1;-1,961999983E-1;1,506799936E0
2,333102682E2;1,356000006E-1;1,775999963E-1;-7,928999662E-1
2,343102682E2;-8,184999824E-1;3,539999947E-2;-1,497699976E0
2,353102682E2;2,574999928E-1;-2,847999930E-1;-6,721999645E-1
2,363102682E2;-8,579999954E-2;3,507999778E-1;-2,540999949E-1
2,373102682E2;-2,839999795E-1;-2,284999937E-1;-2,719999850E-2
2,383102682E2;9,637999535E-1;-9,896000028E-1;6,300000008E-3
2,393102682E2;-1,255999923E0;-1,203999966E-1;3,099900007E0
2,403102682E2;-4,637999833E-1;-1,976999938E-1;1,422599912E0
2,413102682E2;1,095199943E0;-3,084000051E-1;-4,391999841E-1
2,423102682E2;-4,438999891E-1;-3,228999972E-1;3,842399836E0
2,433102682E2;-7,192999721E-1;3,078999817E-1;-7,700999975E-1
2,443102682E2;5,781999826E-1;-1,961999983E-1;5,884000063E-1
2,453102682E2;-1,767999977E-1;-3,219999969E-1;2,992799997E0
2,463102682E2;-9,447000027E-1;7,459999919E-1;4,705999792E-1
2,473102682E2;-1,112399936E0;2,584999800E-1;-4,819999933E-1
2,483102682E2;2,850999832E-1;9,529999644E-2;1,219499946E0
2,493102682E2;6,929000020E-1;-7,683999538E-1;1,119099975E0
2,503102682E2;4,333999753E-1;-1,244999990E-1;1,305099964E0
2,513102682E2;-8,075000048E-1;2,459999919E-2;1,585099936E0
2,523102682E2;-1,211499929E0;1,198999956E-1;-1,340799928E0
2,533102682E2;9,690000117E-2;6,013000011E-1;-9,168999791E-1
2,543102682E2;-1,386999935E-1;-3,112999797E-1;8,955000043E-1
2,553102682E2;4,687999785E-1;1,399999950E-2;-5,685999990E-1
2,563102682E2;3,136999905E-1;-3,050000072E-1;6,466000080E-1
2,573102682E2;3,838999867E-1;2,601000071E-1;1,888999939E-1
2,583102682E2;-4,008999765E-1;8,769999444E-2;1,814099908E0
2,593102682E2;5,819999799E-2;3,754999936E-1;-1,276299953E0
2,603102682E2;-5,873000026E-1;1,683999896E-1;-5,256999731E-1
2,613102682E2;-1,374899983E0;1,651999950E-1;-1,120299935E0
2,623102682E2;-9,811999798E-1;3,811999857E-1;-7,827999592E-1
2,633102682E2;-1,593999982E0;6,751999855E-1;-5,726000071E-1
2,643102682E2;-9,730999470E-1;3,746999800E-1;-4,060999751E-1
2,653102682E2;4,329999909E-2;-2,043000013E-1;-3,062999845E-1
2,663102682E2;3,188000023E-1;4,813999832E-1;4,652999938E-1
2,673102682E2;1,606599927E0;-4,697999954E-1;-1,801999956E-1
2,683102682E2;2,122000009E-1;-4,147000015E-1;1,228999943E-1
2,693102682E2;3,522000015E-1;-6,464999914E-1;6,362999678E-1
2,703102682E2;1,586999893E-1;-1,283999979E-1;4,849999771E-2
2,713102682E2;1,224999949E-1;2,466999888E-1;1,395999938E-1
2,723102682E2;4,491999745E-1;-1,371999979E-1;-1,313300014E0
2,733102682E2;-4,521999955E-1;8,357999921E-1;-1,162500024E0
2,743102682E2;1,099999994E-3;3,344999850E-1;1,150399923E0
2,753102682E2;3,398000002E-1;7,519999892E-2;7,962999940E-1
2,763102682E2;8,064999580E-1;-5,523999929E-1;5,886999965E-1
2,773102682E2;2,084999979E-1;-1,388999939E0;8,944000006E-1
2,783102682E2;1,197600007E0;-1,067700028E0;-1,630499959E0
2,793102682E2;-4,211999774E-1;-1,391699910E0;4,975699902E0
2,803102682E2;1,167099953E0;-5,249999762E-1;-5,899999738E-1
2,813102682E2;1,826999933E-1;1,035999954E-1;-7,991999984E-1
2,823102682E2;1,070599914E0;-5,269999802E-2;-2,685999870E-1
2,833102682E2;-6,603999734E-1;-5,717999935E-1;2,033400059E0
2,843102682E2;-2,827999890E-1;5,210999846E-1;-5,304999948E-1
2,853102682E2;-6,807999611E-1;-5,133000016E-1;2,859699965E0
2,863102682E2;-1,191900015E0;8,659999818E-2;2,286999971E-1
2,873102682E2;-1,774699926E0;1,523000002E-1;2,419399977E0
2,883102682E2;9,009999782E-2;5,424999595E-1;-7,282999754E-1
2,893102682E2;5,022000074E-1;-1,045999974E-1;-1,304899931E0
2,903102682E2;1,679499984E0;4,055999815E-1;-2,732399940E0
2,913102682E2;-2,304999977E-1;5,956999660E-1;3,438999891E0
2,923102682E2;-6,729999930E-2;6,157000065E-1;-8,944000006E-1
2,933102682E2;-1,889999956E-2;4,836999774E-1;-3,004099846E0
2,943102682E2;-5,327999592E-1;2,629199982E0;-4,698199749E0
2,953102682E2;4,807999730E-1;3,446999788E-1;-2,106099844E0
2,963102682E2;9,742999673E-1;-6,053999662E-1;-2,795000076E-1
2,973102682E2;5,687999725E-1;-4,976999760E-1;1,512499928E0
2,983102682E2;5,713999867E-1;1,016499996E0;-4,305999875E-1
2,993102682E2;-5,819999576E-1;-7,708999515E-1;2,006799936E0
3,003102682E2;-1,289099932E0;2,406999916E-1;-1,405399919E0
3,013102682E2;-8,463000059E-1;2,768000066E-1;3,929999843E-2
3,023102682E2;-1,541000009E-1;1,157199979E0;2,163399935E0
3,033102682E2;3,450999856E-1;2,630999982E-1;-2,559999935E-2
3,043102682E2;4,710000008E-2;1,994999945E-1;-1,012699962E0
3,053102682E2;6,575999856E-1;-2,557999790E-1;-6,735000014E-1
3,063102682E2;-1,529999916E-2;1,173999980E-1;1,458400011E0
3,073102682E2;-2,352999896E-1;1,799999923E-2;9,615999460E-1
3,083102682E2;1,849000007E-1;1,784999967E-1;6,705999970E-1
3,093102682E2;1,792999953E-1;1,406999975E-1;-1,430999994E0
3,103102682E2;8,838999867E-1;-7,385999560E-1;3,371799946E0
3,113102682E2;2,881999910E-1;-3,539999947E-2;-4,999999888E-3
3,123102682E2;-5,599999800E-3;-7,100999951E-1;1,980099916E0
3,133102682E2;-5,544999838E-1;-4,174000025E-1;1,346099973E0
3,143102682E2;-7,972999811E-1;4,439999908E-2;-5,572999716E-1
3,153102682E2;-4,628999829E-1;3,370000049E-2;-2,694000006E-1
3,163102682E2;-2,694999874E-1;6,629999876E-1;-2,970999777E-1
3,173102682E2;-5,458999872E-1;2,016399860E0;-6,292999983E-1
3,183102682E2;-2,648999989E-1;8,950999975E-1;7,769999653E-2
3,193102682E2;5,799999833E-2;-2,802999914E-1;8,551999927E-1
3,203102682E2;7,732999921E-1;-1,222100019E0;5,784999728E-1
3,213102682E2;-1,597999930E-1;-4,948999882E-1;2,419899940E0
3,223102682E2;1,777999997E0;2,060000002E-1;-1,696200013E0
3,233102682E2;-7,515000105E-1;-1,030499935E0;-6,121999621E-1
3,243102682E2;6,269999743E-1;5,816999674E-1;-2,080000006E-2
3,253102682E2;5,414000154E-1;6,739000082E-1;-2,207499981E0
3,263102682E2;-1,880399942E0;2,077800035E0;5,657700062E0
3,273102682E2;3,312999904E-1;-2,027999908E-1;-5,996999741E0
3,283102682E2;-2,895999849E-1;1,960000023E-2;-1,276099920E0
3,293102682E2;1,041299939E0;4,411999881E-1;-3,241499901E0
3,303102682E2;1,225899935E0;-3,695999980E-1;2,346299887E0
3,313102682E2;9,692999721E-1;8,080999851E-1;2,165799856E0
3,323102682E2;-4,332999885E-1;1,038100004E0;2,119099855E0
3,333102682E2;8,159999549E-2;-5,127999783E-1;-1,709999919E0
3,343102682E2;6,740000099E-2;-5,260999799E-1;-7,931999564E-1
3,353102682E2;7,777000070E-1;2,036999911E-1;-1,398999929E0
3,363102682E2;6,143000126E-1;2,171999961E-1;-6,229999661E-2
3,373102682E2;4,271999896E-1;-6,193999648E-1;2,585799932E0
3,383102682E2;1,972000003E-1;9,749999642E-2;1,456799984E0
3,393102682E2;-1,857299924E0;4,175999761E-1;-5,238999724E-1
3,403102682E2;4,052999914E-1;-4,004999995E-1;2,169999927E-1
3,413102682E2;4,845999777E-1;1,241999939E-1;-2,633999884E-1
3,423102682E2;-7,689999789E-2;-2,908000052E-1;-1,158100009E0
3,433102682E2;-2,269999869E-2;-1,401000023E-1;1,889999956E-1
3,443102682E2;-2,264899969E0;3,597999811E-1;1,310299993E0
3,453102682E2;1,113199949E0;6,367999911E-1;6,523999572E-1
3,463102682E2;7,254999876E-1;-1,074900031E0;7,249999642E-1
3,473102682E2;4,901999831E-1;2,812999785E-1;-1,490599990E0
3,483102682E2;-7,303999662E-1;1,695999950E-1;4,750999808E-1
3,493102682E2;-2,124799967E0;1,026499987E0;1,554099917E0
3,503102682E2;9,750999808E-1;1,075999975E0;6,556999683E-1
3,513102682E2;1,797000021E-1;-6,618999839E-1;2,628399849E0
3,523102682E2;-7,339999676E-1;6,290000081E-1;5,121999979E-1
3,533102682E2;-9,501000047E-1;7,079999894E-2;-2,074999958E-1
3,543102682E2;7,608000040E-1;-2,567999959E-1;-1,388399959E0
3,553102682E2;7,155999541E-1;1,488000005E-1;-1,799399972E0
3,563102682E2;-1,912999898E-1;1,732999980E-1;2,685999870E-1
3,573102682E2;-8,472999930E-1;-4,083999991E-1;1,312600017E0
3,583102682E2;-5,024999976E-1;-1,507000029E-1;-1,166499972E0
3,593102682E2;7,925999761E-1;5,188999772E-1;-1,594000012E-1
3,603102682E2;8,285999894E-1;3,419999778E-2;-1,005699992E0
3,613102682E2;-3,643999994E-1;4,395999908E-1;-1,284999996E-1
3,623102682E2;-1,378700018E0;-2,190999985E-1;1,310099959E0
3,633102682E2;9,170999527E-1;4,329999909E-2;-1,823099971E0
3,643102682E2;1,677799940E0;-4,885999858E-1;-6,547999978E-1
3,653102682E2;3,735999763E-1;-3,449999988E-1;-2,797999978E-1
3,663102682E2;-8,409000039E-1;3,677999973E-1;8,014000058E-1
3,673102682E2;-2,052000016E-1;-1,225999966E-1;-4,217999876E-1
3,683102682E2;-5,099999718E-3;8,540999889E-1;1,166199923E0
3,693102682E2;8,799999952E-1;1,691000015E-1;-5,949999690E-1
3,703102682E2;4,852999747E-1;1,085899949E0;-1,289999962E0
3,713102682E2;-9,005999565E-1;-8,211999536E-1;1,165099978E0
3,723102682E2;5,554000139E-1;3,350999951E-1;-1,537899971E0
3,733102682E2;1,010699987E0;-5,426999927E-1;-1,499799967E0
3,743102682E2;7,886999846E-1;2,577999830E-1;-3,107100010E0
3,753102682E2;-8,222000003E-1;1,143999994E-1;9,896999598E-1
3,763102682E2;-7,074999809E-1;7,059999555E-2;4,704999924E-1
3,773102682E2;9,479999542E-1;8,919999748E-2;1,004999951E-1
3,783102682E2;9,451999664E-1;-3,379999846E-2;1,195999980E-1
3,793102682E2;-4,729999974E-2;1,816999912E-1;-1,102999926E0
3,803102682E2;-7,786999941E-1;-9,070000052E-2;-2,122099876E0
3,813102682E2;4,118999839E-1;2,426999956E-1;2,969999909E-1
3,823102682E2;1,068400025E0;-9,659999609E-1;2,002500057E0
3,833102682E2;6,911000013E-1;4,193999767E-1;-1,720399976E0
3,843102682E2;-2,827000022E-1;8,873999715E-1;-5,040000007E-2
3,853102682E2;-1,160099983E0;-2,769999951E-2;9,894999862E-1
3,863102682E2;2,635999918E-1;5,913999677E-1;7,299000025E-1
3,873102682E2;7,863000035E-1;-9,517999887E-1;-1,587799907E0
3,883102682E2;2,599999867E-2;4,883999825E-1;-9,995999932E-1
3,893102682E2;-1,456200004E0;4,822999835E-1;2,246999890E-1
3,903102682E2;-1,205799937E0;7,789999992E-2;-6,625999808E-1
